combo,size,matches,avg_points,avg_score_final
Abner + Afonso Moreira + Ainsley Maitland-Niles + Clinton Mata + Dominik Greif + Moussa Niakhate + Nicolás Tagliafico + Pavel Šulc,8,3,2.33,70.91
Abner + Afonso Moreira + Ainsley Maitland-Niles + Clinton Mata + Dominik Greif + Moussa Niakhate + Nicolás Tagliafico + Tyler Morton,8,3,2.33,70.91
Abner + Afonso Moreira + Ainsley Maitland-Niles + Clinton Mata + Dominik Greif + Moussa Niakhate + Pavel Šulc + Tyler Morton,8,3,2.33,70.91
Abner + Afonso Moreira + Ainsley Maitland-Niles + Clinton Mata + Martin Satriano + Moussa Niakhate + Nicolás Tagliafico + Pavel Šulc,8,3,2.33,70.91
Abner + Afonso Moreira + Ainsley Maitland-Niles + Clinton Mata + Martin Satriano + Moussa Niakhate + Nicolás Tagliafico + Tyler Morton,8,3,2.33,70.91
Abner + Afonso Moreira + Ainsley Maitland-Niles + Clinton Mata + Martin Satriano + Moussa Niakhate + Pavel Šulc + Tyler Morton,8,3,2.33,70.91
Abner + Afonso Moreira + Clinton Mata + Corentin Tolisso + Dominik Greif + Martin Satriano + Moussa Niakhate + Nicolás Tagliafico,8,3,2.33,70.91
Abner + Afonso Moreira + Clinton Mata + Corentin Tolisso + Dominik Greif + Moussa Niakhate + Nicolás Tagliafico + Pavel Šulc,8,3,2.33,70.91
Abner + Afonso Moreira + Clinton Mata + Corentin Tolisso + Dominik Greif + Moussa Niakhate + Nicolás Tagliafico + Tyler Morton,8,3,2.33,70.91
Abner + Afonso Moreira + Clinton Mata + Corentin Tolisso + Martin Satriano + Moussa Niakhate + Nicolás Tagliafico + Pavel Šulc,8,3,2.33,70.91
Abner + Afonso Moreira + Clinton Mata + Corentin Tolisso + Martin Satriano + Moussa Niakhate + Nicolás Tagliafico + Tyler Morton,8,3,2.33,70.91
Abner + Afonso Moreira + Clinton Mata + Dominik Greif + Martin Satriano + Moussa Niakhate + Nicolás Tagliafico + Pavel Šulc,8,3,2.33,70.91
Abner + Afonso Moreira + Clinton Mata + Dominik Greif + Martin Satriano + Moussa Niakhate + Nicolás Tagliafico + Tyler Morton,8,3,2.33,70.91
Abner + Afonso Moreira + Clinton Mata + Dominik Greif + Moussa Niakhate + Nicolás Tagliafico + Pavel Šulc + Tyler Morton,8,3,2.33,70.91
Abner + Afonso Moreira + Clinton Mata + Martin Satriano + Moussa Niakhate + Nicolás Tagliafico + Pavel Šulc + Tyler Morton,8,3,2.33,70.91
Abner + Ainsley Maitland-Niles + Clinton Mata + Corentin Tolisso + Dominik Greif + Martin Satriano + Moussa Niakhate + Nicolás Tagliafico,8,3,2.33,70.91
Abner + Ainsley Maitland-Niles + Clinton Mata + Corentin Tolisso + Dominik Greif + Martin Satriano + Moussa Niakhate + Tyler Morton,8,3,2.33,70.91
Abner + Ainsley Maitland-Niles + Clinton Mata + Corentin Tolisso + Dominik Greif + Moussa Niakhate + Nicolás Tagliafico + Pavel Šulc,8,3,2.33,70.91
Abner + Ainsley Maitland-Niles + Clinton Mata + Corentin Tolisso + Dominik Greif + Moussa Niakhate + Nicolás Tagliafico + Tyler Morton,8,3,2.33,70.91
Abner + Ainsley Maitland-Niles + Clinton Mata + Corentin Tolisso + Dominik Greif + Moussa Niakhate + Pavel Šulc + Tyler Morton,8,3,2.33,70.91
Abner + Ainsley Maitland-Niles + Clinton Mata + Corentin Tolisso + Martin Satriano + Moussa Niakhate + Nicolás Tagliafico + Pavel Šulc,8,3,2.33,70.91
Abner + Ainsley Maitland-Niles + Clinton Mata + Corentin Tolisso + Martin Satriano + Moussa Niakhate + Nicolás Tagliafico + Tyler Morton,8,3,2.33,70.91
Abner + Ainsley Maitland-Niles + Clinton Mata + Corentin Tolisso + Martin Satriano + Moussa Niakhate + Pavel Šulc + Tyler Morton,8,3,2.33,70.91
Abner + Ainsley Maitland-Niles + Clinton Mata + Dominik Greif + Martin Satriano + Moussa Niakhate + Nicolás Tagliafico + Pavel Šulc,8,3,2.33,70.91
Abner + Ainsley Maitland-Niles + Clinton Mata + Dominik Greif + Martin Satriano + Moussa Niakhate + Nicolás Tagliafico + Tyler Morton,8,3,2.33,70.91
Abner + Ainsley Maitland-Niles + Clinton Mata + Dominik Greif + Martin Satriano + Moussa Niakhate + Pavel Šulc + Tyler Morton,8,3,2.33,70.91
Abner + Ainsley Maitland-Niles + Clinton Mata + Dominik Greif + Moussa Niakhate + Nicolás Tagliafico + Pavel Šulc + Tyler Morton,8,3,2.33,70.91
Abner + Ainsley Maitland-Niles + Clinton Mata + Martin Satriano + Moussa Niakhate + Nicolás Tagliafico + Pavel Šulc + Tyler Morton,8,3,2.33,70.91
Abner + Clinton Mata + Corentin Tolisso + Dominik Greif + Martin Satriano + Moussa Niakhate + Nicolás Tagliafico + Pavel Šulc,8,3,2.33,70.91
Abner + Clinton Mata + Corentin Tolisso + Dominik Greif + Martin Satriano + Moussa Niakhate + Nicolás Tagliafico + Tyler Morton,8,3,2.33,70.91
Abner + Clinton Mata + Corentin Tolisso + Dominik Greif + Moussa Niakhate + Nicolás Tagliafico + Pavel Šulc + Tyler Morton,8,3,2.33,70.91
Abner + Clinton Mata + Corentin Tolisso + Martin Satriano + Moussa Niakhate + Nicolás Tagliafico + Pavel Šulc + Tyler Morton,8,3,2.33,70.91
Abner + Clinton Mata + Dominik Greif + Martin Satriano + Moussa Niakhate + Nicolás Tagliafico + Pavel Šulc + Tyler Morton,8,3,2.33,70.91
Adam Karabec + Ainsley Maitland-Niles + Clinton Mata + Corentin Tolisso + Moussa Niakhate + Rachid Ghezzal + Tanner Tessmann + Tyler Morton,8,4,2.25,67.88
Adam Karabec + Ainsley Maitland-Niles + Clinton Mata + Corentin Tolisso + Khalis Merah + Moussa Niakhate + Rachid Ghezzal + Tanner Tessmann,8,3,2.0,65.17
Abner + Afonso Moreira + Ainsley Maitland-Niles + Clinton Mata + Corentin Tolisso + Dominik Greif + Martin Satriano + Moussa Niakhate,8,4,2.0,65.06
Abner + Afonso Moreira + Ainsley Maitland-Niles + Clinton Mata + Corentin Tolisso + Dominik Greif + Moussa Niakhate + Pavel Šulc,8,4,2.0,65.06
Abner + Afonso Moreira + Ainsley Maitland-Niles + Clinton Mata + Corentin Tolisso + Martin Satriano + Moussa Niakhate + Pavel Šulc,8,4,2.0,65.06
Abner + Afonso Moreira + Ainsley Maitland-Niles + Clinton Mata + Dominik Greif + Martin Satriano + Moussa Niakhate + Pavel Šulc,8,4,2.0,65.06
Abner + Ainsley Maitland-Niles + Clinton Mata + Corentin Tolisso + Dominik Greif + Martin Satriano + Moussa Niakhate + Pavel Šulc,8,4,2.0,65.06
Adam Karabec + Clinton Mata + Corentin Tolisso + Khalis Merah + Moussa Niakhate + Rachid Ghezzal + Ruben Kluivert + Tyler Morton,8,3,2.0,64.87
Abner + Adam Karabec + Clinton Mata + Corentin Tolisso + Moussa Niakhate + Pavel Šulc + Rachid Ghezzal + Ruben Kluivert,8,3,2.0,60.97
Abner + Adam Karabec + Clinton Mata + Corentin Tolisso + Moussa Niakhate + Pavel Šulc + Rachid Ghezzal + Tyler Morton,8,3,2.0,60.97
Abner + Adam Karabec + Clinton Mata + Corentin Tolisso + Moussa Niakhate + Rachid Ghezzal + Ruben Kluivert + Tyler Morton,8,3,2.0,60.97
Abner + Adam Karabec + Clinton Mata + Corentin Tolisso + Pavel Šulc + Rachid Ghezzal + Ruben Kluivert + Tyler Morton,8,3,2.0,60.97
Abner + Adam Karabec + Clinton Mata + Moussa Niakhate + Pavel Šulc + Rachid Ghezzal + Ruben Kluivert + Tyler Morton,8,3,2.0,60.97
Abner + Adam Karabec + Corentin Tolisso + Moussa Niakhate + Pavel Šulc + Rachid Ghezzal + Ruben Kluivert + Tyler Morton,8,3,2.0,60.97
Abner + Clinton Mata + Corentin Tolisso + Moussa Niakhate + Pavel Šulc + Rachid Ghezzal + Ruben Kluivert + Tyler Morton,8,3,2.0,60.97
Adam Karabec + Clinton Mata + Corentin Tolisso + Moussa Niakhate + Pavel Šulc + Rachid Ghezzal + Ruben Kluivert + Tyler Morton,8,3,2.0,60.97
Adam Karabec + Afonso Moreira + Clinton Mata + Corentin Tolisso + Dominik Greif + Moussa Niakhate + Rachid Ghezzal + Ruben Kluivert,8,3,2.0,60.87
Adam Karabec + Afonso Moreira + Clinton Mata + Corentin Tolisso + Dominik Greif + Moussa Niakhate + Ruben Kluivert + Tyler Morton,8,3,2.0,60.87
Adam Karabec + Afonso Moreira + Clinton Mata + Corentin Tolisso + Dominik Greif + Rachid Ghezzal + Ruben Kluivert + Tyler Morton,8,3,2.0,60.87
Adam Karabec + Afonso Moreira + Clinton Mata + Corentin Tolisso + Moussa Niakhate + Rachid Ghezzal + Ruben Kluivert + Tyler Morton,8,3,2.0,60.87
Adam Karabec + Afonso Moreira + Clinton Mata + Dominik Greif + Moussa Niakhate + Rachid Ghezzal + Ruben Kluivert + Tyler Morton,8,3,2.0,60.87
Adam Karabec + Afonso Moreira + Corentin Tolisso + Dominik Greif + Moussa Niakhate + Rachid Ghezzal + Ruben Kluivert + Tyler Morton,8,3,2.0,60.87
Adam Karabec + Ainsley Maitland-Niles + Clinton Mata + Corentin Tolisso + Malick Fofana + Moussa Niakhate + Rachid Ghezzal + Tyler Morton,8,3,2.0,60.87
Adam Karabec + Ainsley Maitland-Niles + Clinton Mata + Corentin Tolisso + Malick Fofana + Pavel Šulc + Rachid Ghezzal + Tyler Morton,8,3,2.0,60.87
Adam Karabec + Ainsley Maitland-Niles + Clinton Mata + Corentin Tolisso + Malick Fofana + Rachid Ghezzal + Tanner Tessmann + Tyler Morton,8,3,2.0,60.87
Adam Karabec + Ainsley Maitland-Niles + Clinton Mata + Corentin Tolisso + Moussa Niakhate + Pavel Šulc + Rachid Ghezzal + Tyler Morton,8,3,2.0,60.87
Adam Karabec + Ainsley Maitland-Niles + Clinton Mata + Corentin Tolisso + Pavel Šulc + Rachid Ghezzal + Tanner Tessmann + Tyler Morton,8,3,2.0,60.87
Adam Karabec + Ainsley Maitland-Niles + Clinton Mata + Malick Fofana + Moussa Niakhate + Pavel Šulc + Rachid Ghezzal + Tyler Morton,8,3,2.0,60.87
Adam Karabec + Ainsley Maitland-Niles + Clinton Mata + Malick Fofana + Moussa Niakhate + Rachid Ghezzal + Tanner Tessmann + Tyler Morton,8,3,2.0,60.87
Adam Karabec + Ainsley Maitland-Niles + Clinton Mata + Malick Fofana + Pavel Šulc + Rachid Ghezzal + Tanner Tessmann + Tyler Morton,8,3,2.0,60.87
Adam Karabec + Ainsley Maitland-Niles + Clinton Mata + Moussa Niakhate + Pavel Šulc + Rachid Ghezzal + Tanner Tessmann + Tyler Morton,8,3,2.0,60.87
Adam Karabec + Ainsley Maitland-Niles + Corentin Tolisso + Malick Fofana + Moussa Niakhate + Pavel Šulc + Rachid Ghezzal + Tyler Morton,8,3,2.0,60.87
Adam Karabec + Ainsley Maitland-Niles + Corentin Tolisso + Malick Fofana + Moussa Niakhate + Rachid Ghezzal + Tanner Tessmann + Tyler Morton,8,3,2.0,60.87
Adam Karabec + Ainsley Maitland-Niles + Corentin Tolisso + Malick Fofana + Pavel Šulc + Rachid Ghezzal + Tanner Tessmann + Tyler Morton,8,3,2.0,60.87
Adam Karabec + Ainsley Maitland-Niles + Corentin Tolisso + Moussa Niakhate + Pavel Šulc + Rachid Ghezzal + Tanner Tessmann + Tyler Morton,8,3,2.0,60.87
Adam Karabec + Ainsley Maitland-Niles + Malick Fofana + Moussa Niakhate + Pavel Šulc + Rachid Ghezzal + Tanner Tessmann + Tyler Morton,8,3,2.0,60.87
Adam Karabec + Clinton Mata + Corentin Tolisso + Dominik Greif + Moussa Niakhate + Rachid Ghezzal + Ruben Kluivert + Tyler Morton,8,3,2.0,60.87
Adam Karabec + Clinton Mata + Corentin Tolisso + Malick Fofana + Moussa Niakhate + Pavel Šulc + Rachid Ghezzal + Tyler Morton,8,3,2.0,60.87
Adam Karabec + Clinton Mata + Corentin Tolisso + Malick Fofana + Moussa Niakhate + Rachid Ghezzal + Tanner Tessmann + Tyler Morton,8,3,2.0,60.87
Adam Karabec + Clinton Mata + Corentin Tolisso + Malick Fofana + Pavel Šulc + Rachid Ghezzal + Tanner Tessmann + Tyler Morton,8,3,2.0,60.87
Adam Karabec + Clinton Mata + Corentin Tolisso + Moussa Niakhate + Pavel Šulc + Rachid Ghezzal + Tanner Tessmann + Tyler Morton,8,3,2.0,60.87
Adam Karabec + Clinton Mata + Malick Fofana + Moussa Niakhate + Pavel Šulc + Rachid Ghezzal + Tanner Tessmann + Tyler Morton,8,3,2.0,60.87
Adam Karabec + Corentin Tolisso + Malick Fofana + Moussa Niakhate + Pavel Šulc + Rachid Ghezzal + Tanner Tessmann + Tyler Morton,8,3,2.0,60.87
Afonso Moreira + Clinton Mata + Corentin Tolisso + Dominik Greif + Moussa Niakhate + Rachid Ghezzal + Ruben Kluivert + Tyler Morton,8,3,2.0,60.87
Ainsley Maitland-Niles + Clinton Mata + Corentin Tolisso + Malick Fofana + Moussa Niakhate + Pavel Šulc + Rachid Ghezzal + Tyler Morton,8,3,2.0,60.87
Ainsley Maitland-Niles + Clinton Mata + Corentin Tolisso + Malick Fofana + Moussa Niakhate + Rachid Ghezzal + Tanner Tessmann + Tyler Morton,8,3,2.0,60.87
Ainsley Maitland-Niles + Clinton Mata + Corentin Tolisso + Malick Fofana + Pavel Šulc + Rachid Ghezzal + Tanner Tessmann + Tyler Morton,8,3,2.0,60.87
Ainsley Maitland-Niles + Clinton Mata + Malick Fofana + Moussa Niakhate + Pavel Šulc + Rachid Ghezzal + Tanner Tessmann + Tyler Morton,8,3,2.0,60.87
Ainsley Maitland-Niles + Corentin Tolisso + Malick Fofana + Moussa Niakhate + Pavel Šulc + Rachid Ghezzal + Tanner Tessmann + Tyler Morton,8,3,2.0,60.87
Clinton Mata + Corentin Tolisso + Malick Fofana + Moussa Niakhate + Pavel Šulc + Rachid Ghezzal + Tanner Tessmann + Tyler Morton,8,3,2.0,60.87
Adam Karabec + Afonso Moreira + Ainsley Maitland-Niles + Clinton Mata + Corentin Tolisso + Dominik Greif + Rachid Ghezzal + Tyler Morton,8,3,2.0,60.77
Adam Karabec + Afonso Moreira + Ainsley Maitland-Niles + Clinton Mata + Corentin Tolisso + Moussa Niakhate + Rachid Ghezzal + Tyler Morton,8,3,2.0,60.77
Adam Karabec + Afonso Moreira + Ainsley Maitland-Niles + Clinton Mata + Corentin Tolisso + Nicolás Tagliafico + Rachid Ghezzal + Tyler Morton,8,3,2.0,60.77
Adam Karabec + Afonso Moreira + Ainsley Maitland-Niles + Clinton Mata + Corentin Tolisso + Rachid Ghezzal + Tanner Tessmann + Tyler Morton,8,3,2.0,60.77
Adam Karabec + Afonso Moreira + Ainsley Maitland-Niles + Clinton Mata + Dominik Greif + Moussa Niakhate + Rachid Ghezzal + Tyler Morton,8,3,2.0,60.77
Adam Karabec + Afonso Moreira + Ainsley Maitland-Niles + Clinton Mata + Dominik Greif + Nicolás Tagliafico + Rachid Ghezzal + Tyler Morton,8,3,2.0,60.77
Adam Karabec + Afonso Moreira + Ainsley Maitland-Niles + Clinton Mata + Dominik Greif + Rachid Ghezzal + Tanner Tessmann + Tyler Morton,8,3,2.0,60.77
Adam Karabec + Afonso Moreira + Ainsley Maitland-Niles + Clinton Mata + Moussa Niakhate + Nicolás Tagliafico + Rachid Ghezzal + Tyler Morton,8,3,2.0,60.77
Adam Karabec + Afonso Moreira + Ainsley Maitland-Niles + Clinton Mata + Moussa Niakhate + Rachid Ghezzal + Tanner Tessmann + Tyler Morton,8,3,2.0,60.77
Adam Karabec + Afonso Moreira + Ainsley Maitland-Niles + Clinton Mata + Nicolás Tagliafico + Rachid Ghezzal + Tanner Tessmann + Tyler Morton,8,3,2.0,60.77
Adam Karabec + Afonso Moreira + Ainsley Maitland-Niles + Corentin Tolisso + Dominik Greif + Moussa Niakhate + Rachid Ghezzal + Tyler Morton,8,3,2.0,60.77
Adam Karabec + Afonso Moreira + Ainsley Maitland-Niles + Corentin Tolisso + Dominik Greif + Nicolás Tagliafico + Rachid Ghezzal + Tyler Morton,8,3,2.0,60.77
Adam Karabec + Afonso Moreira + Ainsley Maitland-Niles + Corentin Tolisso + Dominik Greif + Rachid Ghezzal + Tanner Tessmann + Tyler Morton,8,3,2.0,60.77
Adam Karabec + Afonso Moreira + Ainsley Maitland-Niles + Corentin Tolisso + Moussa Niakhate + Nicolás Tagliafico + Rachid Ghezzal + Tyler Morton,8,3,2.0,60.77
Adam Karabec + Afonso Moreira + Ainsley Maitland-Niles + Corentin Tolisso + Moussa Niakhate + Rachid Ghezzal + Tanner Tessmann + Tyler Morton,8,3,2.0,60.77
Adam Karabec + Afonso Moreira + Ainsley Maitland-Niles + Corentin Tolisso + Nicolás Tagliafico + Rachid Ghezzal + Tanner Tessmann + Tyler Morton,8,3,2.0,60.77
Adam Karabec + Afonso Moreira + Ainsley Maitland-Niles + Dominik Greif + Moussa Niakhate + Nicolás Tagliafico + Rachid Ghezzal + Tyler Morton,8,3,2.0,60.77
Adam Karabec + Afonso Moreira + Ainsley Maitland-Niles + Dominik Greif + Moussa Niakhate + Rachid Ghezzal + Tanner Tessmann + Tyler Morton,8,3,2.0,60.77
Adam Karabec + Afonso Moreira + Ainsley Maitland-Niles + Dominik Greif + Nicolás Tagliafico + Rachid Ghezzal + Tanner Tessmann + Tyler Morton,8,3,2.0,60.77
Adam Karabec + Afonso Moreira + Ainsley Maitland-Niles + Moussa Niakhate + Nicolás Tagliafico + Rachid Ghezzal + Tanner Tessmann + Tyler Morton,8,3,2.0,60.77
Adam Karabec + Afonso Moreira + Clinton Mata + Corentin Tolisso + Dominik Greif + Nicolás Tagliafico + Rachid Ghezzal + Tyler Morton,8,3,2.0,60.77
Adam Karabec + Afonso Moreira + Clinton Mata + Corentin Tolisso + Dominik Greif + Rachid Ghezzal + Tanner Tessmann + Tyler Morton,8,3,2.0,60.77
Adam Karabec + Afonso Moreira + Clinton Mata + Corentin Tolisso + Moussa Niakhate + Nicolás Tagliafico + Rachid Ghezzal + Tyler Morton,8,3,2.0,60.77
Adam Karabec + Afonso Moreira + Clinton Mata + Corentin Tolisso + Moussa Niakhate + Rachid Ghezzal + Tanner Tessmann + Tyler Morton,8,3,2.0,60.77
Adam Karabec + Afonso Moreira + Clinton Mata + Corentin Tolisso + Nicolás Tagliafico + Rachid Ghezzal + Tanner Tessmann + Tyler Morton,8,3,2.0,60.77
Adam Karabec + Afonso Moreira + Clinton Mata + Dominik Greif + Moussa Niakhate + Nicolás Tagliafico + Rachid Ghezzal + Tyler Morton,8,3,2.0,60.77
Adam Karabec + Afonso Moreira + Clinton Mata + Dominik Greif + Moussa Niakhate + Rachid Ghezzal + Tanner Tessmann + Tyler Morton,8,3,2.0,60.77
Adam Karabec + Afonso Moreira + Clinton Mata + Dominik Greif + Nicolás Tagliafico + Rachid Ghezzal + Tanner Tessmann + Tyler Morton,8,3,2.0,60.77
Adam Karabec + Afonso Moreira + Clinton Mata + Moussa Niakhate + Nicolás Tagliafico + Rachid Ghezzal + Tanner Tessmann + Tyler Morton,8,3,2.0,60.77
Adam Karabec + Afonso Moreira + Corentin Tolisso + Dominik Greif + Moussa Niakhate + Nicolás Tagliafico + Rachid Ghezzal + Tyler Morton,8,3,2.0,60.77
Adam Karabec + Afonso Moreira + Corentin Tolisso + Dominik Greif + Moussa Niakhate + Rachid Ghezzal + Tanner Tessmann + Tyler Morton,8,3,2.0,60.77
Adam Karabec + Afonso Moreira + Corentin Tolisso + Dominik Greif + Nicolás Tagliafico + Rachid Ghezzal + Tanner Tessmann + Tyler Morton,8,3,2.0,60.77
Adam Karabec + Afonso Moreira + Corentin Tolisso + Moussa Niakhate + Nicolás Tagliafico + Rachid Ghezzal + Tanner Tessmann + Tyler Morton,8,3,2.0,60.77
Adam Karabec + Afonso Moreira + Dominik Greif + Moussa Niakhate + Nicolás Tagliafico + Rachid Ghezzal + Tanner Tessmann + Tyler Morton,8,3,2.0,60.77
Adam Karabec + Ainsley Maitland-Niles + Clinton Mata + Corentin Tolisso + Dominik Greif + Moussa Niakhate + Rachid Ghezzal + Tyler Morton,8,3,2.0,60.77
Adam Karabec + Ainsley Maitland-Niles + Clinton Mata + Corentin Tolisso + Dominik Greif + Nicolás Tagliafico + Rachid Ghezzal + Tyler Morton,8,3,2.0,60.77
Adam Karabec + Ainsley Maitland-Niles + Clinton Mata + Corentin Tolisso + Dominik Greif + Rachid Ghezzal + Tanner Tessmann + Tyler Morton,8,3,2.0,60.77
Adam Karabec + Ainsley Maitland-Niles + Clinton Mata + Corentin Tolisso + Moussa Niakhate + Nicolás Tagliafico + Rachid Ghezzal + Tyler Morton,8,3,2.0,60.77
Adam Karabec + Ainsley Maitland-Niles + Clinton Mata + Corentin Tolisso + Nicolás Tagliafico + Rachid Ghezzal + Tanner Tessmann + Tyler Morton,8,3,2.0,60.77
Adam Karabec + Ainsley Maitland-Niles + Clinton Mata + Dominik Greif + Moussa Niakhate + Nicolás Tagliafico + Rachid Ghezzal + Tyler Morton,8,3,2.0,60.77
Adam Karabec + Ainsley Maitland-Niles + Clinton Mata + Dominik Greif + Moussa Niakhate + Rachid Ghezzal + Tanner Tessmann + Tyler Morton,8,3,2.0,60.77
Adam Karabec + Ainsley Maitland-Niles + Clinton Mata + Dominik Greif + Nicolás Tagliafico + Rachid Ghezzal + Tanner Tessmann + Tyler Morton,8,3,2.0,60.77
Adam Karabec + Ainsley Maitland-Niles + Clinton Mata + Moussa Niakhate + Nicolás Tagliafico + Rachid Ghezzal + Tanner Tessmann + Tyler Morton,8,3,2.0,60.77
Adam Karabec + Ainsley Maitland-Niles + Corentin Tolisso + Dominik Greif + Moussa Niakhate + Nicolás Tagliafico + Rachid Ghezzal + Tyler Morton,8,3,2.0,60.77
Adam Karabec + Ainsley Maitland-Niles + Corentin Tolisso + Dominik Greif + Moussa Niakhate + Rachid Ghezzal + Tanner Tessmann + Tyler Morton,8,3,2.0,60.77
Adam Karabec + Ainsley Maitland-Niles + Corentin Tolisso + Dominik Greif + Nicolás Tagliafico + Rachid Ghezzal + Tanner Tessmann + Tyler Morton,8,3,2.0,60.77
Adam Karabec + Ainsley Maitland-Niles + Corentin Tolisso + Moussa Niakhate + Nicolás Tagliafico + Rachid Ghezzal + Tanner Tessmann + Tyler Morton,8,3,2.0,60.77
Adam Karabec + Ainsley Maitland-Niles + Dominik Greif + Moussa Niakhate + Nicolás Tagliafico + Rachid Ghezzal + Tanner Tessmann + Tyler Morton,8,3,2.0,60.77
Adam Karabec + Clinton Mata + Corentin Tolisso + Dominik Greif + Moussa Niakhate + Nicolás Tagliafico + Rachid Ghezzal + Tyler Morton,8,3,2.0,60.77
Adam Karabec + Clinton Mata + Corentin Tolisso + Dominik Greif + Moussa Niakhate + Rachid Ghezzal + Tanner Tessmann + Tyler Morton,8,3,2.0,60.77
Adam Karabec + Clinton Mata + Corentin Tolisso + Dominik Greif + Nicolás Tagliafico + Rachid Ghezzal + Tanner Tessmann + Tyler Morton,8,3,2.0,60.77
Adam Karabec + Clinton Mata + Corentin Tolisso + Moussa Niakhate + Nicolás Tagliafico + Rachid Ghezzal + Tanner Tessmann + Tyler Morton,8,3,2.0,60.77
Adam Karabec + Clinton Mata + Dominik Greif + Moussa Niakhate + Nicolás Tagliafico + Rachid Ghezzal + Tanner Tessmann + Tyler Morton,8,3,2.0,60.77
Adam Karabec + Corentin Tolisso + Dominik Greif + Moussa Niakhate + Nicolás Tagliafico + Rachid Ghezzal + Tanner Tessmann + Tyler Morton,8,3,2.0,60.77
Adam Karabec + Afonso Moreira + Ainsley Maitland-Niles + Clinton Mata + Corentin Tolisso + Malick Fofana + Martin Satriano + Tyler Morton,8,3,2.0,60.07
Adam Karabec + Afonso Moreira + Ainsley Maitland-Niles + Clinton Mata + Dominik Greif + Malick Fofana + Martin Satriano + Tyler Morton,8,3,2.0,60.07
Adam Karabec + Afonso Moreira + Ainsley Maitland-Niles + Clinton Mata + Malick Fofana + Martin Satriano + Moussa Niakhate + Tyler Morton,8,3,2.0,60.07
Adam Karabec + Afonso Moreira + Ainsley Maitland-Niles + Clinton Mata + Malick Fofana + Martin Satriano + Nicolás Tagliafico + Tyler Morton,8,3,2.0,60.07
Adam Karabec + Afonso Moreira + Ainsley Maitland-Niles + Clinton Mata + Malick Fofana + Martin Satriano + Pavel Šulc + Tyler Morton,8,3,2.0,60.07
Adam Karabec + Afonso Moreira + Ainsley Maitland-Niles + Clinton Mata + Malick Fofana + Martin Satriano + Tanner Tessmann + Tyler Morton,8,3,2.0,60.07
Adam Karabec + Afonso Moreira + Ainsley Maitland-Niles + Corentin Tolisso + Dominik Greif + Malick Fofana + Martin Satriano + Tyler Morton,8,3,2.0,60.07
Adam Karabec + Afonso Moreira + Ainsley Maitland-Niles + Corentin Tolisso + Malick Fofana + Martin Satriano + Moussa Niakhate + Tyler Morton,8,3,2.0,60.07
Adam Karabec + Afonso Moreira + Ainsley Maitland-Niles + Corentin Tolisso + Malick Fofana + Martin Satriano + Nicolás Tagliafico + Tyler Morton,8,3,2.0,60.07
Adam Karabec + Afonso Moreira + Ainsley Maitland-Niles + Corentin Tolisso + Malick Fofana + Martin Satriano + Pavel Šulc + Tyler Morton,8,3,2.0,60.07
