combo,size,matches,avg_points,avg_score_final
Clinton Mata + Corentin Tolisso + Rachid Ghezzal + Ruben Kluivert + Tanner Tessmann + Tyler Morton,6,3,3.0,85.1
Clinton Mata + Moussa Niakhate + Rachid Ghezzal + Ruben Kluivert + Tanner Tessmann + Tyler Morton,6,3,3.0,85.1
Corentin Tolisso + Moussa Niakhate + Rachid Ghezzal + Ruben Kluivert + Tanner Tessmann + Tyler Morton,6,3,3.0,85.1
Abner + Afonso Moreira + Clinton Mata + Dominik Greif + Moussa Niakhate + Nicolás Tagliafico,6,3,2.33,70.91
Abner + Afonso Moreira + Clinton Mata + Martin Satriano + Moussa Niakhate + Nicolás Tagliafico,6,3,2.33,70.91
Abner + Ainsley Maitland-Niles + Clinton Mata + Dominik Greif + Moussa Niakhate + Nicolás Tagliafico,6,3,2.33,70.91
Abner + Ainsley Maitland-Niles + Clinton Mata + Dominik Greif + Moussa Niakhate + Tyler Morton,6,3,2.33,70.91
Abner + Ainsley Maitland-Niles + Clinton Mata + Martin Satriano + Moussa Niakhate + Nicolás Tagliafico,6,3,2.33,70.91
Abner + Ainsley Maitland-Niles + Clinton Mata + Martin Satriano + Moussa Niakhate + Tyler Morton,6,3,2.33,70.91
Abner + Clinton Mata + Corentin Tolisso + Dominik Greif + Moussa Niakhate + Nicolás Tagliafico,6,3,2.33,70.91
Abner + Clinton Mata + Corentin Tolisso + Martin Satriano + Moussa Niakhate + Nicolás Tagliafico,6,3,2.33,70.91
Abner + Clinton Mata + Dominik Greif + Martin Satriano + Moussa Niakhate + Nicolás Tagliafico,6,3,2.33,70.91
Abner + Clinton Mata + Dominik Greif + Moussa Niakhate + Nicolás Tagliafico + Pavel Šulc,6,3,2.33,70.91
Abner + Clinton Mata + Dominik Greif + Moussa Niakhate + Nicolás Tagliafico + Tyler Morton,6,3,2.33,70.91
Abner + Clinton Mata + Martin Satriano + Moussa Niakhate + Nicolás Tagliafico + Pavel Šulc,6,3,2.33,70.91
Abner + Clinton Mata + Martin Satriano + Moussa Niakhate + Nicolás Tagliafico + Tyler Morton,6,3,2.33,70.91
Adam Karabec + Clinton Mata + Corentin Tolisso + Moussa Niakhate + Rachid Ghezzal + Ruben Kluivert,6,4,2.25,67.95
Adam Karabec + Clinton Mata + Corentin Tolisso + Rachid Ghezzal + Ruben Kluivert + Tyler Morton,6,4,2.25,67.95
Adam Karabec + Clinton Mata + Moussa Niakhate + Rachid Ghezzal + Ruben Kluivert + Tyler Morton,6,4,2.25,67.95
Adam Karabec + Corentin Tolisso + Moussa Niakhate + Rachid Ghezzal + Ruben Kluivert + Tyler Morton,6,4,2.25,67.95
Clinton Mata + Corentin Tolisso + Moussa Niakhate + Rachid Ghezzal + Ruben Kluivert + Tyler Morton,6,4,2.25,67.95
Adam Karabec + Ainsley Maitland-Niles + Clinton Mata + Corentin Tolisso + Rachid Ghezzal + Tyler Morton,6,4,2.25,67.88
Adam Karabec + Ainsley Maitland-Niles + Clinton Mata + Moussa Niakhate + Rachid Ghezzal + Tyler Morton,6,4,2.25,67.88
Adam Karabec + Ainsley Maitland-Niles + Clinton Mata + Rachid Ghezzal + Tanner Tessmann + Tyler Morton,6,4,2.25,67.88
Adam Karabec + Ainsley Maitland-Niles + Corentin Tolisso + Moussa Niakhate + Rachid Ghezzal + Tyler Morton,6,4,2.25,67.88
Adam Karabec + Ainsley Maitland-Niles + Corentin Tolisso + Rachid Ghezzal + Tanner Tessmann + Tyler Morton,6,4,2.25,67.88
Adam Karabec + Ainsley Maitland-Niles + Moussa Niakhate + Rachid Ghezzal + Tanner Tessmann + Tyler Morton,6,4,2.25,67.88
Adam Karabec + Clinton Mata + Corentin Tolisso + Rachid Ghezzal + Tanner Tessmann + Tyler Morton,6,4,2.25,67.88
Adam Karabec + Clinton Mata + Moussa Niakhate + Rachid Ghezzal + Tanner Tessmann + Tyler Morton,6,4,2.25,67.88
Adam Karabec + Corentin Tolisso + Moussa Niakhate + Rachid Ghezzal + Tanner Tessmann + Tyler Morton,6,4,2.25,67.88
Adam Karabec + Ainsley Maitland-Niles + Clinton Mata + Corentin Tolisso + Khalis Merah + Rachid Ghezzal,6,3,2.0,65.17
Adam Karabec + Ainsley Maitland-Niles + Clinton Mata + Khalis Merah + Moussa Niakhate + Rachid Ghezzal,6,3,2.0,65.17
Adam Karabec + Ainsley Maitland-Niles + Clinton Mata + Khalis Merah + Rachid Ghezzal + Tanner Tessmann,6,3,2.0,65.17
Adam Karabec + Ainsley Maitland-Niles + Corentin Tolisso + Khalis Merah + Moussa Niakhate + Rachid Ghezzal,6,3,2.0,65.17
Adam Karabec + Ainsley Maitland-Niles + Corentin Tolisso + Khalis Merah + Rachid Ghezzal + Tanner Tessmann,6,3,2.0,65.17
Adam Karabec + Ainsley Maitland-Niles + Khalis Merah + Moussa Niakhate + Rachid Ghezzal + Tanner Tessmann,6,3,2.0,65.17
Adam Karabec + Clinton Mata + Corentin Tolisso + Khalis Merah + Rachid Ghezzal + Tanner Tessmann,6,3,2.0,65.17
Adam Karabec + Clinton Mata + Khalis Merah + Moussa Niakhate + Rachid Ghezzal + Tanner Tessmann,6,3,2.0,65.17
Adam Karabec + Corentin Tolisso + Khalis Merah + Moussa Niakhate + Rachid Ghezzal + Tanner Tessmann,6,3,2.0,65.17
Ainsley Maitland-Niles + Clinton Mata + Corentin Tolisso + Khalis Merah + Moussa Niakhate + Rachid Ghezzal,6,3,2.0,65.17
Ainsley Maitland-Niles + Clinton Mata + Corentin Tolisso + Khalis Merah + Rachid Ghezzal + Tanner Tessmann,6,3,2.0,65.17
Ainsley Maitland-Niles + Clinton Mata + Khalis Merah + Moussa Niakhate + Rachid Ghezzal + Tanner Tessmann,6,3,2.0,65.17
Ainsley Maitland-Niles + Corentin Tolisso + Khalis Merah + Moussa Niakhate + Rachid Ghezzal + Tanner Tessmann,6,3,2.0,65.17
Clinton Mata + Corentin Tolisso + Khalis Merah + Moussa Niakhate + Rachid Ghezzal + Tanner Tessmann,6,3,2.0,65.17
Abner + Afonso Moreira + Ainsley Maitland-Niles + Clinton Mata + Dominik Greif + Moussa Niakhate,6,4,2.0,65.06
Abner + Afonso Moreira + Ainsley Maitland-Niles + Clinton Mata + Martin Satriano + Moussa Niakhate,6,4,2.0,65.06
Abner + Ainsley Maitland-Niles + Clinton Mata + Corentin Tolisso + Dominik Greif + Moussa Niakhate,6,4,2.0,65.06
Abner + Ainsley Maitland-Niles + Clinton Mata + Corentin Tolisso + Martin Satriano + Moussa Niakhate,6,4,2.0,65.06
Abner + Ainsley Maitland-Niles + Clinton Mata + Dominik Greif + Martin Satriano + Moussa Niakhate,6,4,2.0,65.06
Abner + Ainsley Maitland-Niles + Clinton Mata + Dominik Greif + Moussa Niakhate + Pavel Šulc,6,4,2.0,65.06
Abner + Ainsley Maitland-Niles + Clinton Mata + Martin Satriano + Moussa Niakhate + Pavel Šulc,6,4,2.0,65.06
Adam Karabec + Clinton Mata + Corentin Tolisso + Khalis Merah + Rachid Ghezzal + Ruben Kluivert,6,3,2.0,64.87
Adam Karabec + Clinton Mata + Corentin Tolisso + Khalis Merah + Rachid Ghezzal + Tyler Morton,6,3,2.0,64.87
Adam Karabec + Clinton Mata + Khalis Merah + Moussa Niakhate + Rachid Ghezzal + Ruben Kluivert,6,3,2.0,64.87
Adam Karabec + Clinton Mata + Khalis Merah + Moussa Niakhate + Rachid Ghezzal + Tyler Morton,6,3,2.0,64.87
Adam Karabec + Clinton Mata + Khalis Merah + Rachid Ghezzal + Ruben Kluivert + Tyler Morton,6,3,2.0,64.87
Adam Karabec + Corentin Tolisso + Khalis Merah + Moussa Niakhate + Rachid Ghezzal + Ruben Kluivert,6,3,2.0,64.87
Adam Karabec + Corentin Tolisso + Khalis Merah + Moussa Niakhate + Rachid Ghezzal + Tyler Morton,6,3,2.0,64.87
Adam Karabec + Corentin Tolisso + Khalis Merah + Rachid Ghezzal + Ruben Kluivert + Tyler Morton,6,3,2.0,64.87
Adam Karabec + Khalis Merah + Moussa Niakhate + Rachid Ghezzal + Ruben Kluivert + Tyler Morton,6,3,2.0,64.87
Clinton Mata + Corentin Tolisso + Khalis Merah + Moussa Niakhate + Rachid Ghezzal + Ruben Kluivert,6,3,2.0,64.87
Clinton Mata + Corentin Tolisso + Khalis Merah + Moussa Niakhate + Rachid Ghezzal + Tyler Morton,6,3,2.0,64.87
Clinton Mata + Corentin Tolisso + Khalis Merah + Rachid Ghezzal + Ruben Kluivert + Tyler Morton,6,3,2.0,64.87
Clinton Mata + Khalis Merah + Moussa Niakhate + Rachid Ghezzal + Ruben Kluivert + Tyler Morton,6,3,2.0,64.87
Corentin Tolisso + Khalis Merah + Moussa Niakhate + Rachid Ghezzal + Ruben Kluivert + Tyler Morton,6,3,2.0,64.87
Ainsley Maitland-Niles + Clinton Mata + Corentin Tolisso + Moussa Niakhate + Rachid Ghezzal + Tyler Morton,6,5,2.0,64.35
Ainsley Maitland-Niles + Clinton Mata + Corentin Tolisso + Rachid Ghezzal + Tanner Tessmann + Tyler Morton,6,5,2.0,64.35
Ainsley Maitland-Niles + Clinton Mata + Moussa Niakhate + Rachid Ghezzal + Tanner Tessmann + Tyler Morton,6,5,2.0,64.35
Ainsley Maitland-Niles + Corentin Tolisso + Moussa Niakhate + Rachid Ghezzal + Tanner Tessmann + Tyler Morton,6,5,2.0,64.35
Clinton Mata + Corentin Tolisso + Moussa Niakhate + Rachid Ghezzal + Tanner Tessmann + Tyler Morton,6,5,2.0,64.35
Abner + Adam Karabec + Clinton Mata + Corentin Tolisso + Moussa Niakhate + Rachid Ghezzal,6,3,2.0,60.97
Abner + Adam Karabec + Clinton Mata + Corentin Tolisso + Pavel Šulc + Rachid Ghezzal,6,3,2.0,60.97
Abner + Adam Karabec + Clinton Mata + Corentin Tolisso + Rachid Ghezzal + Ruben Kluivert,6,3,2.0,60.97
Abner + Adam Karabec + Clinton Mata + Corentin Tolisso + Rachid Ghezzal + Tyler Morton,6,3,2.0,60.97
Abner + Adam Karabec + Clinton Mata + Moussa Niakhate + Pavel Šulc + Rachid Ghezzal,6,3,2.0,60.97
Abner + Adam Karabec + Clinton Mata + Moussa Niakhate + Rachid Ghezzal + Ruben Kluivert,6,3,2.0,60.97
Abner + Adam Karabec + Clinton Mata + Moussa Niakhate + Rachid Ghezzal + Tyler Morton,6,3,2.0,60.97
Abner + Adam Karabec + Clinton Mata + Pavel Šulc + Rachid Ghezzal + Ruben Kluivert,6,3,2.0,60.97
Abner + Adam Karabec + Clinton Mata + Pavel Šulc + Rachid Ghezzal + Tyler Morton,6,3,2.0,60.97
Abner + Adam Karabec + Clinton Mata + Rachid Ghezzal + Ruben Kluivert + Tyler Morton,6,3,2.0,60.97
Abner + Adam Karabec + Corentin Tolisso + Moussa Niakhate + Pavel Šulc + Rachid Ghezzal,6,3,2.0,60.97
Abner + Adam Karabec + Corentin Tolisso + Moussa Niakhate + Rachid Ghezzal + Ruben Kluivert,6,3,2.0,60.97
Abner + Adam Karabec + Corentin Tolisso + Moussa Niakhate + Rachid Ghezzal + Tyler Morton,6,3,2.0,60.97
Abner + Adam Karabec + Corentin Tolisso + Pavel Šulc + Rachid Ghezzal + Ruben Kluivert,6,3,2.0,60.97
Abner + Adam Karabec + Corentin Tolisso + Pavel Šulc + Rachid Ghezzal + Tyler Morton,6,3,2.0,60.97
Abner + Adam Karabec + Corentin Tolisso + Rachid Ghezzal + Ruben Kluivert + Tyler Morton,6,3,2.0,60.97
Abner + Adam Karabec + Moussa Niakhate + Pavel Šulc + Rachid Ghezzal + Ruben Kluivert,6,3,2.0,60.97
Abner + Adam Karabec + Moussa Niakhate + Pavel Šulc + Rachid Ghezzal + Tyler Morton,6,3,2.0,60.97
Abner + Adam Karabec + Moussa Niakhate + Rachid Ghezzal + Ruben Kluivert + Tyler Morton,6,3,2.0,60.97
Abner + Adam Karabec + Pavel Šulc + Rachid Ghezzal + Ruben Kluivert + Tyler Morton,6,3,2.0,60.97
Abner + Clinton Mata + Corentin Tolisso + Moussa Niakhate + Pavel Šulc + Rachid Ghezzal,6,3,2.0,60.97
Abner + Clinton Mata + Corentin Tolisso + Moussa Niakhate + Rachid Ghezzal + Ruben Kluivert,6,3,2.0,60.97
Abner + Clinton Mata + Corentin Tolisso + Moussa Niakhate + Rachid Ghezzal + Tyler Morton,6,3,2.0,60.97
Abner + Clinton Mata + Corentin Tolisso + Pavel Šulc + Rachid Ghezzal + Ruben Kluivert,6,3,2.0,60.97
Abner + Clinton Mata + Corentin Tolisso + Pavel Šulc + Rachid Ghezzal + Tyler Morton,6,3,2.0,60.97
Abner + Clinton Mata + Corentin Tolisso + Rachid Ghezzal + Ruben Kluivert + Tyler Morton,6,3,2.0,60.97
Abner + Clinton Mata + Moussa Niakhate + Pavel Šulc + Rachid Ghezzal + Ruben Kluivert,6,3,2.0,60.97
Abner + Clinton Mata + Moussa Niakhate + Pavel Šulc + Rachid Ghezzal + Tyler Morton,6,3,2.0,60.97
Abner + Clinton Mata + Moussa Niakhate + Rachid Ghezzal + Ruben Kluivert + Tyler Morton,6,3,2.0,60.97
Abner + Clinton Mata + Pavel Šulc + Rachid Ghezzal + Ruben Kluivert + Tyler Morton,6,3,2.0,60.97
Abner + Corentin Tolisso + Moussa Niakhate + Pavel Šulc + Rachid Ghezzal + Ruben Kluivert,6,3,2.0,60.97
Abner + Corentin Tolisso + Moussa Niakhate + Pavel Šulc + Rachid Ghezzal + Tyler Morton,6,3,2.0,60.97
Abner + Corentin Tolisso + Moussa Niakhate + Rachid Ghezzal + Ruben Kluivert + Tyler Morton,6,3,2.0,60.97
Abner + Corentin Tolisso + Pavel Šulc + Rachid Ghezzal + Ruben Kluivert + Tyler Morton,6,3,2.0,60.97
Abner + Moussa Niakhate + Pavel Šulc + Rachid Ghezzal + Ruben Kluivert + Tyler Morton,6,3,2.0,60.97
Adam Karabec + Clinton Mata + Corentin Tolisso + Pavel Šulc + Rachid Ghezzal + Ruben Kluivert,6,3,2.0,60.97
Adam Karabec + Clinton Mata + Moussa Niakhate + Pavel Šulc + Rachid Ghezzal + Ruben Kluivert,6,3,2.0,60.97
Adam Karabec + Clinton Mata + Pavel Šulc + Rachid Ghezzal + Ruben Kluivert + Tyler Morton,6,3,2.0,60.97
Adam Karabec + Corentin Tolisso + Moussa Niakhate + Pavel Šulc + Rachid Ghezzal + Ruben Kluivert,6,3,2.0,60.97
Adam Karabec + Corentin Tolisso + Pavel Šulc + Rachid Ghezzal + Ruben Kluivert + Tyler Morton,6,3,2.0,60.97
Adam Karabec + Moussa Niakhate + Pavel Šulc + Rachid Ghezzal + Ruben Kluivert + Tyler Morton,6,3,2.0,60.97
Clinton Mata + Corentin Tolisso + Moussa Niakhate + Pavel Šulc + Rachid Ghezzal + Ruben Kluivert,6,3,2.0,60.97
Clinton Mata + Corentin Tolisso + Pavel Šulc + Rachid Ghezzal + Ruben Kluivert + Tyler Morton,6,3,2.0,60.97
Clinton Mata + Moussa Niakhate + Pavel Šulc + Rachid Ghezzal + Ruben Kluivert + Tyler Morton,6,3,2.0,60.97
Corentin Tolisso + Moussa Niakhate + Pavel Šulc + Rachid Ghezzal + Ruben Kluivert + Tyler Morton,6,3,2.0,60.97
Adam Karabec + Afonso Moreira + Clinton Mata + Corentin Tolisso + Rachid Ghezzal + Ruben Kluivert,6,3,2.0,60.87
Adam Karabec + Afonso Moreira + Clinton Mata + Dominik Greif + Moussa Niakhate + Ruben Kluivert,6,3,2.0,60.87
Adam Karabec + Afonso Moreira + Clinton Mata + Dominik Greif + Rachid Ghezzal + Ruben Kluivert,6,3,2.0,60.87
Adam Karabec + Afonso Moreira + Clinton Mata + Moussa Niakhate + Rachid Ghezzal + Ruben Kluivert,6,3,2.0,60.87
Adam Karabec + Afonso Moreira + Clinton Mata + Rachid Ghezzal + Ruben Kluivert + Tyler Morton,6,3,2.0,60.87
Adam Karabec + Afonso Moreira + Corentin Tolisso + Dominik Greif + Moussa Niakhate + Ruben Kluivert,6,3,2.0,60.87
Adam Karabec + Afonso Moreira + Corentin Tolisso + Dominik Greif + Rachid Ghezzal + Ruben Kluivert,6,3,2.0,60.87
Adam Karabec + Afonso Moreira + Corentin Tolisso + Moussa Niakhate + Rachid Ghezzal + Ruben Kluivert,6,3,2.0,60.87
Adam Karabec + Afonso Moreira + Corentin Tolisso + Rachid Ghezzal + Ruben Kluivert + Tyler Morton,6,3,2.0,60.87
Adam Karabec + Afonso Moreira + Dominik Greif + Moussa Niakhate + Rachid Ghezzal + Ruben Kluivert,6,3,2.0,60.87
Adam Karabec + Afonso Moreira + Dominik Greif + Moussa Niakhate + Ruben Kluivert + Tyler Morton,6,3,2.0,60.87
Adam Karabec + Afonso Moreira + Dominik Greif + Rachid Ghezzal + Ruben Kluivert + Tyler Morton,6,3,2.0,60.87
Adam Karabec + Afonso Moreira + Moussa Niakhate + Rachid Ghezzal + Ruben Kluivert + Tyler Morton,6,3,2.0,60.87
Adam Karabec + Ainsley Maitland-Niles + Clinton Mata + Malick Fofana + Rachid Ghezzal + Tyler Morton,6,3,2.0,60.87
Adam Karabec + Ainsley Maitland-Niles + Clinton Mata + Pavel Šulc + Rachid Ghezzal + Tyler Morton,6,3,2.0,60.87
Adam Karabec + Ainsley Maitland-Niles + Corentin Tolisso + Malick Fofana + Rachid Ghezzal + Tyler Morton,6,3,2.0,60.87
Adam Karabec + Ainsley Maitland-Niles + Corentin Tolisso + Pavel Šulc + Rachid Ghezzal + Tyler Morton,6,3,2.0,60.87
Adam Karabec + Ainsley Maitland-Niles + Malick Fofana + Moussa Niakhate + Rachid Ghezzal + Tyler Morton,6,3,2.0,60.87
Adam Karabec + Ainsley Maitland-Niles + Malick Fofana + Pavel Šulc + Rachid Ghezzal + Tyler Morton,6,3,2.0,60.87
Adam Karabec + Ainsley Maitland-Niles + Malick Fofana + Rachid Ghezzal + Tanner Tessmann + Tyler Morton,6,3,2.0,60.87
Adam Karabec + Ainsley Maitland-Niles + Moussa Niakhate + Pavel Šulc + Rachid Ghezzal + Tyler Morton,6,3,2.0,60.87
Adam Karabec + Ainsley Maitland-Niles + Pavel Šulc + Rachid Ghezzal + Tanner Tessmann + Tyler Morton,6,3,2.0,60.87
Adam Karabec + Clinton Mata + Corentin Tolisso + Dominik Greif + Moussa Niakhate + Ruben Kluivert,6,3,2.0,60.87
Adam Karabec + Clinton Mata + Corentin Tolisso + Dominik Greif + Rachid Ghezzal + Ruben Kluivert,6,3,2.0,60.87
Adam Karabec + Clinton Mata + Corentin Tolisso + Malick Fofana + Rachid Ghezzal + Tyler Morton,6,3,2.0,60.87
Adam Karabec + Clinton Mata + Dominik Greif + Moussa Niakhate + Rachid Ghezzal + Ruben Kluivert,6,3,2.0,60.87
Adam Karabec + Clinton Mata + Dominik Greif + Moussa Niakhate + Ruben Kluivert + Tyler Morton,6,3,2.0,60.87
Adam Karabec + Clinton Mata + Dominik Greif + Rachid Ghezzal + Ruben Kluivert + Tyler Morton,6,3,2.0,60.87
Adam Karabec + Clinton Mata + Malick Fofana + Moussa Niakhate + Rachid Ghezzal + Tyler Morton,6,3,2.0,60.87
Adam Karabec + Clinton Mata + Malick Fofana + Pavel Šulc + Rachid Ghezzal + Tyler Morton,6,3,2.0,60.87
Adam Karabec + Clinton Mata + Malick Fofana + Rachid Ghezzal + Tanner Tessmann + Tyler Morton,6,3,2.0,60.87
Adam Karabec + Clinton Mata + Pavel Šulc + Rachid Ghezzal + Tanner Tessmann + Tyler Morton,6,3,2.0,60.87
Adam Karabec + Corentin Tolisso + Dominik Greif + Moussa Niakhate + Rachid Ghezzal + Ruben Kluivert,6,3,2.0,60.87
Adam Karabec + Corentin Tolisso + Dominik Greif + Moussa Niakhate + Ruben Kluivert + Tyler Morton,6,3,2.0,60.87
Adam Karabec + Corentin Tolisso + Dominik Greif + Rachid Ghezzal + Ruben Kluivert + Tyler Morton,6,3,2.0,60.87
Adam Karabec + Corentin Tolisso + Malick Fofana + Moussa Niakhate + Rachid Ghezzal + Tyler Morton,6,3,2.0,60.87
Adam Karabec + Corentin Tolisso + Malick Fofana + Pavel Šulc + Rachid Ghezzal + Tyler Morton,6,3,2.0,60.87
Adam Karabec + Corentin Tolisso + Malick Fofana + Rachid Ghezzal + Tanner Tessmann + Tyler Morton,6,3,2.0,60.87
Adam Karabec + Corentin Tolisso + Pavel Šulc + Rachid Ghezzal + Tanner Tessmann + Tyler Morton,6,3,2.0,60.87
Adam Karabec + Dominik Greif + Moussa Niakhate + Rachid Ghezzal + Ruben Kluivert + Tyler Morton,6,3,2.0,60.87
Adam Karabec + Malick Fofana + Moussa Niakhate + Pavel Šulc + Rachid Ghezzal + Tyler Morton,6,3,2.0,60.87
Adam Karabec + Malick Fofana + Moussa Niakhate + Rachid Ghezzal + Tanner Tessmann + Tyler Morton,6,3,2.0,60.87
Adam Karabec + Malick Fofana + Pavel Šulc + Rachid Ghezzal + Tanner Tessmann + Tyler Morton,6,3,2.0,60.87
Adam Karabec + Moussa Niakhate + Pavel Šulc + Rachid Ghezzal + Tanner Tessmann + Tyler Morton,6,3,2.0,60.87
Afonso Moreira + Clinton Mata + Corentin Tolisso + Dominik Greif + Moussa Niakhate + Ruben Kluivert,6,3,2.0,60.87
Afonso Moreira + Clinton Mata + Corentin Tolisso + Dominik Greif + Rachid Ghezzal + Ruben Kluivert,6,3,2.0,60.87
Afonso Moreira + Clinton Mata + Corentin Tolisso + Moussa Niakhate + Rachid Ghezzal + Ruben Kluivert,6,3,2.0,60.87
Afonso Moreira + Clinton Mata + Corentin Tolisso + Rachid Ghezzal + Ruben Kluivert + Tyler Morton,6,3,2.0,60.87
Afonso Moreira + Clinton Mata + Dominik Greif + Moussa Niakhate + Rachid Ghezzal + Ruben Kluivert,6,3,2.0,60.87
Afonso Moreira + Clinton Mata + Dominik Greif + Moussa Niakhate + Ruben Kluivert + Tyler Morton,6,3,2.0,60.87
Afonso Moreira + Clinton Mata + Dominik Greif + Rachid Ghezzal + Ruben Kluivert + Tyler Morton,6,3,2.0,60.87
Afonso Moreira + Clinton Mata + Moussa Niakhate + Rachid Ghezzal + Ruben Kluivert + Tyler Morton,6,3,2.0,60.87
Afonso Moreira + Corentin Tolisso + Dominik Greif + Moussa Niakhate + Rachid Ghezzal + Ruben Kluivert,6,3,2.0,60.87
Afonso Moreira + Corentin Tolisso + Dominik Greif + Moussa Niakhate + Ruben Kluivert + Tyler Morton,6,3,2.0,60.87
Afonso Moreira + Corentin Tolisso + Dominik Greif + Rachid Ghezzal + Ruben Kluivert + Tyler Morton,6,3,2.0,60.87
Afonso Moreira + Corentin Tolisso + Moussa Niakhate + Rachid Ghezzal + Ruben Kluivert + Tyler Morton,6,3,2.0,60.87
Afonso Moreira + Dominik Greif + Moussa Niakhate + Rachid Ghezzal + Ruben Kluivert + Tyler Morton,6,3,2.0,60.87
Ainsley Maitland-Niles + Clinton Mata + Corentin Tolisso + Malick Fofana + Rachid Ghezzal + Tyler Morton,6,3,2.0,60.87
Ainsley Maitland-Niles + Clinton Mata + Malick Fofana + Moussa Niakhate + Rachid Ghezzal + Tyler Morton,6,3,2.0,60.87
Ainsley Maitland-Niles + Clinton Mata + Malick Fofana + Pavel Šulc + Rachid Ghezzal + Tyler Morton,6,3,2.0,60.87
Ainsley Maitland-Niles + Clinton Mata + Malick Fofana + Rachid Ghezzal + Tanner Tessmann + Tyler Morton,6,3,2.0,60.87
Ainsley Maitland-Niles + Corentin Tolisso + Malick Fofana + Moussa Niakhate + Rachid Ghezzal + Tyler Morton,6,3,2.0,60.87
Ainsley Maitland-Niles + Corentin Tolisso + Malick Fofana + Pavel Šulc + Rachid Ghezzal + Tyler Morton,6,3,2.0,60.87
