combo,size,matches,avg_points,avg_score_final
Abner + Ainsley Maitland-Niles + Corentin Tolisso + Moussa Niakhate,4,9,1.22,44.43
Abner + Ainsley Maitland-Niles + Moussa Niakhate + Pavel Šulc,4,9,1.22,44.43
Clinton Mata + Dominik Greif + Moussa Niakhate + Pavel Šulc,4,10,1.2,46.84
Ainsley Maitland-Niles + Clinton Mata + Dominik Greif + Pavel Šulc,4,10,1.2,46.42
Afonso Moreira + Clinton Mata + Dominik Greif + Tanner Tessmann,4,10,1.2,46.18
Ainsley Maitland-Niles + Clinton Mata + Dominik Greif + Tanner Tessmann,4,10,1.2,46.18
Ainsley Maitland-Niles + Dominik Greif + Moussa Niakhate + Pavel Šulc,4,10,1.2,46.18
Clinton Mata + Corentin Tolisso + Dominik Greif + Tanner Tessmann,4,10,1.2,46.18
Afonso Moreira + Clinton Mata + Corentin Tolisso + Martin Satriano,4,10,1.2,45.97
Afonso Moreira + Clinton Mata + Dominik Greif + Martin Satriano,4,10,1.2,45.97
Afonso Moreira + Clinton Mata + Martin Satriano + Pavel Šulc,4,10,1.2,45.97
Clinton Mata + Corentin Tolisso + Dominik Greif + Martin Satriano,4,10,1.2,45.97
Clinton Mata + Corentin Tolisso + Martin Satriano + Pavel Šulc,4,10,1.2,45.97
Clinton Mata + Dominik Greif + Martin Satriano + Pavel Šulc,4,10,1.2,45.97
Afonso Moreira + Dominik Greif + Moussa Niakhate + Tanner Tessmann,4,10,1.2,45.94
Ainsley Maitland-Niles + Dominik Greif + Moussa Niakhate + Tanner Tessmann,4,10,1.2,45.94
Corentin Tolisso + Dominik Greif + Moussa Niakhate + Tanner Tessmann,4,10,1.2,45.94
Afonso Moreira + Corentin Tolisso + Martin Satriano + Moussa Niakhate,4,10,1.2,45.73
Afonso Moreira + Dominik Greif + Martin Satriano + Moussa Niakhate,4,10,1.2,45.73
Afonso Moreira + Martin Satriano + Moussa Niakhate + Pavel Šulc,4,10,1.2,45.73
Corentin Tolisso + Dominik Greif + Martin Satriano + Moussa Niakhate,4,10,1.2,45.73
Corentin Tolisso + Martin Satriano + Moussa Niakhate + Pavel Šulc,4,10,1.2,45.73
Dominik Greif + Martin Satriano + Moussa Niakhate + Pavel Šulc,4,10,1.2,45.73
Afonso Moreira + Ainsley Maitland-Niles + Corentin Tolisso + Martin Satriano,4,10,1.2,45.31
Afonso Moreira + Ainsley Maitland-Niles + Dominik Greif + Martin Satriano,4,10,1.2,45.31
Afonso Moreira + Ainsley Maitland-Niles + Martin Satriano + Pavel Šulc,4,10,1.2,45.31
Ainsley Maitland-Niles + Corentin Tolisso + Dominik Greif + Martin Satriano,4,10,1.2,45.31
Ainsley Maitland-Niles + Corentin Tolisso + Martin Satriano + Pavel Šulc,4,10,1.2,45.31
Ainsley Maitland-Niles + Dominik Greif + Martin Satriano + Pavel Šulc,4,10,1.2,45.31
Adam Karabec + Afonso Moreira + Dominik Greif + Malick Fofana,4,5,1.2,43.72
Adam Karabec + Ainsley Maitland-Niles + Dominik Greif + Malick Fofana,4,5,1.2,43.72
Adam Karabec + Clinton Mata + Dominik Greif + Malick Fofana,4,5,1.2,43.72
Adam Karabec + Corentin Tolisso + Dominik Greif + Malick Fofana,4,5,1.2,43.72
Adam Karabec + Dominik Greif + Malick Fofana + Moussa Niakhate,4,5,1.2,43.72
Adam Karabec + Dominik Greif + Malick Fofana + Nicolás Tagliafico,4,5,1.2,43.72
Adam Karabec + Dominik Greif + Malick Fofana + Pavel Šulc,4,5,1.2,43.72
Adam Karabec + Dominik Greif + Malick Fofana + Tanner Tessmann,4,5,1.2,43.72
Afonso Moreira + Ainsley Maitland-Niles + Dominik Greif + Malick Fofana,4,5,1.2,43.72
Afonso Moreira + Clinton Mata + Dominik Greif + Malick Fofana,4,5,1.2,43.72
Afonso Moreira + Corentin Tolisso + Dominik Greif + Malick Fofana,4,5,1.2,43.72
Afonso Moreira + Dominik Greif + Malick Fofana + Moussa Niakhate,4,5,1.2,43.72
Afonso Moreira + Dominik Greif + Malick Fofana + Nicolás Tagliafico,4,5,1.2,43.72
Afonso Moreira + Dominik Greif + Malick Fofana + Pavel Šulc,4,5,1.2,43.72
Afonso Moreira + Dominik Greif + Malick Fofana + Tanner Tessmann,4,5,1.2,43.72
Ainsley Maitland-Niles + Clinton Mata + Dominik Greif + Malick Fofana,4,5,1.2,43.72
Ainsley Maitland-Niles + Corentin Tolisso + Dominik Greif + Malick Fofana,4,5,1.2,43.72
Ainsley Maitland-Niles + Dominik Greif + Malick Fofana + Moussa Niakhate,4,5,1.2,43.72
Ainsley Maitland-Niles + Dominik Greif + Malick Fofana + Nicolás Tagliafico,4,5,1.2,43.72
Ainsley Maitland-Niles + Dominik Greif + Malick Fofana + Pavel Šulc,4,5,1.2,43.72
Ainsley Maitland-Niles + Dominik Greif + Malick Fofana + Tanner Tessmann,4,5,1.2,43.72
Clinton Mata + Corentin Tolisso + Dominik Greif + Malick Fofana,4,5,1.2,43.72
Clinton Mata + Dominik Greif + Malick Fofana + Moussa Niakhate,4,5,1.2,43.72
Clinton Mata + Dominik Greif + Malick Fofana + Nicolás Tagliafico,4,5,1.2,43.72
Clinton Mata + Dominik Greif + Malick Fofana + Pavel Šulc,4,5,1.2,43.72
Clinton Mata + Dominik Greif + Malick Fofana + Tanner Tessmann,4,5,1.2,43.72
Corentin Tolisso + Dominik Greif + Malick Fofana + Moussa Niakhate,4,5,1.2,43.72
Corentin Tolisso + Dominik Greif + Malick Fofana + Nicolás Tagliafico,4,5,1.2,43.72
Corentin Tolisso + Dominik Greif + Malick Fofana + Pavel Šulc,4,5,1.2,43.72
Corentin Tolisso + Dominik Greif + Malick Fofana + Tanner Tessmann,4,5,1.2,43.72
Dominik Greif + Malick Fofana + Moussa Niakhate + Nicolás Tagliafico,4,5,1.2,43.72
Dominik Greif + Malick Fofana + Moussa Niakhate + Pavel Šulc,4,5,1.2,43.72
Dominik Greif + Malick Fofana + Moussa Niakhate + Tanner Tessmann,4,5,1.2,43.72
Dominik Greif + Malick Fofana + Nicolás Tagliafico + Pavel Šulc,4,5,1.2,43.72
Dominik Greif + Malick Fofana + Nicolás Tagliafico + Tanner Tessmann,4,5,1.2,43.72
Dominik Greif + Malick Fofana + Pavel Šulc + Tanner Tessmann,4,5,1.2,43.72
Adam Karabec + Khalis Merah + Moussa Niakhate + Ruben Kluivert,4,5,1.2,43.42
Clinton Mata + Khalis Merah + Moussa Niakhate + Ruben Kluivert,4,5,1.2,43.42
Corentin Tolisso + Khalis Merah + Moussa Niakhate + Ruben Kluivert,4,5,1.2,43.42
Khalis Merah + Moussa Niakhate + Ruben Kluivert + Tyler Morton,4,5,1.2,43.42
Adam Karabec + Clinton Mata + Pavel Šulc + Rachid Ghezzal,4,5,1.2,43.3
Adam Karabec + Corentin Tolisso + Pavel Šulc + Rachid Ghezzal,4,5,1.2,43.3
Adam Karabec + Moussa Niakhate + Pavel Šulc + Rachid Ghezzal,4,5,1.2,43.3
Adam Karabec + Afonso Moreira + Clinton Mata + Rachid Ghezzal,4,5,1.2,43.24
Adam Karabec + Afonso Moreira + Corentin Tolisso + Rachid Ghezzal,4,5,1.2,43.24
Adam Karabec + Afonso Moreira + Dominik Greif + Rachid Ghezzal,4,5,1.2,43.24
Adam Karabec + Afonso Moreira + Moussa Niakhate + Rachid Ghezzal,4,5,1.2,43.24
Adam Karabec + Clinton Mata + Dominik Greif + Rachid Ghezzal,4,5,1.2,43.24
Adam Karabec + Corentin Tolisso + Dominik Greif + Rachid Ghezzal,4,5,1.2,43.24
Adam Karabec + Dominik Greif + Moussa Niakhate + Rachid Ghezzal,4,5,1.2,43.24
Adam Karabec + Ainsley Maitland-Niles + Khalis Merah + Ruben Kluivert,4,5,1.2,42.58
Adam Karabec + Khalis Merah + Ruben Kluivert + Tanner Tessmann,4,5,1.2,42.58
Ainsley Maitland-Niles + Clinton Mata + Khalis Merah + Ruben Kluivert,4,5,1.2,42.58
Ainsley Maitland-Niles + Corentin Tolisso + Khalis Merah + Ruben Kluivert,4,5,1.2,42.58
Ainsley Maitland-Niles + Khalis Merah + Ruben Kluivert + Tanner Tessmann,4,5,1.2,42.58
Ainsley Maitland-Niles + Khalis Merah + Ruben Kluivert + Tyler Morton,4,5,1.2,42.58
Clinton Mata + Khalis Merah + Ruben Kluivert + Tanner Tessmann,4,5,1.2,42.58
Corentin Tolisso + Khalis Merah + Ruben Kluivert + Tanner Tessmann,4,5,1.2,42.58
Khalis Merah + Ruben Kluivert + Tanner Tessmann + Tyler Morton,4,5,1.2,42.58
Abner + Adam Karabec + Ainsley Maitland-Niles + Malick Fofana,4,5,1.2,41.38
Abner + Adam Karabec + Clinton Mata + Malick Fofana,4,5,1.2,41.38
Abner + Adam Karabec + Corentin Tolisso + Malick Fofana,4,5,1.2,41.38
Abner + Adam Karabec + Malick Fofana + Moussa Niakhate,4,5,1.2,41.38
Abner + Adam Karabec + Malick Fofana + Pavel Šulc,4,5,1.2,41.38
Abner + Adam Karabec + Malick Fofana + Tanner Tessmann,4,5,1.2,41.38
Abner + Adam Karabec + Malick Fofana + Tyler Morton,4,5,1.2,41.38
Abner + Ainsley Maitland-Niles + Clinton Mata + Malick Fofana,4,5,1.2,41.38
Abner + Ainsley Maitland-Niles + Corentin Tolisso + Malick Fofana,4,5,1.2,41.38
Abner + Ainsley Maitland-Niles + Malick Fofana + Moussa Niakhate,4,5,1.2,41.38
Abner + Ainsley Maitland-Niles + Malick Fofana + Pavel Šulc,4,5,1.2,41.38
Abner + Ainsley Maitland-Niles + Malick Fofana + Tanner Tessmann,4,5,1.2,41.38
Abner + Ainsley Maitland-Niles + Malick Fofana + Tyler Morton,4,5,1.2,41.38
Abner + Clinton Mata + Corentin Tolisso + Malick Fofana,4,5,1.2,41.38
Abner + Clinton Mata + Malick Fofana + Moussa Niakhate,4,5,1.2,41.38
Abner + Clinton Mata + Malick Fofana + Pavel Šulc,4,5,1.2,41.38
Abner + Clinton Mata + Malick Fofana + Tanner Tessmann,4,5,1.2,41.38
Abner + Clinton Mata + Malick Fofana + Tyler Morton,4,5,1.2,41.38
Abner + Corentin Tolisso + Malick Fofana + Moussa Niakhate,4,5,1.2,41.38
Abner + Corentin Tolisso + Malick Fofana + Pavel Šulc,4,5,1.2,41.38
Abner + Corentin Tolisso + Malick Fofana + Tanner Tessmann,4,5,1.2,41.38
Abner + Corentin Tolisso + Malick Fofana + Tyler Morton,4,5,1.2,41.38
Abner + Malick Fofana + Moussa Niakhate + Pavel Šulc,4,5,1.2,41.38
Abner + Malick Fofana + Moussa Niakhate + Tanner Tessmann,4,5,1.2,41.38
Abner + Malick Fofana + Moussa Niakhate + Tyler Morton,4,5,1.2,41.38
Abner + Malick Fofana + Pavel Šulc + Tanner Tessmann,4,5,1.2,41.38
Abner + Malick Fofana + Pavel Šulc + Tyler Morton,4,5,1.2,41.38
Abner + Malick Fofana + Tanner Tessmann + Tyler Morton,4,5,1.2,41.38
Abner + Adam Karabec + Moussa Niakhate + Ruben Kluivert,4,5,1.2,41.08
Abner + Clinton Mata + Moussa Niakhate + Ruben Kluivert,4,5,1.2,41.08
Abner + Corentin Tolisso + Moussa Niakhate + Ruben Kluivert,4,5,1.2,41.08
Abner + Moussa Niakhate + Pavel Šulc + Ruben Kluivert,4,5,1.2,41.08
Abner + Moussa Niakhate + Ruben Kluivert + Tyler Morton,4,5,1.2,41.08
Adam Karabec + Moussa Niakhate + Pavel Šulc + Ruben Kluivert,4,5,1.2,41.08
Clinton Mata + Moussa Niakhate + Pavel Šulc + Ruben Kluivert,4,5,1.2,41.08
Corentin Tolisso + Moussa Niakhate + Pavel Šulc + Ruben Kluivert,4,5,1.2,41.08
Moussa Niakhate + Pavel Šulc + Ruben Kluivert + Tyler Morton,4,5,1.2,41.08
Adam Karabec + Afonso Moreira + Moussa Niakhate + Ruben Kluivert,4,5,1.2,41.02
Afonso Moreira + Clinton Mata + Moussa Niakhate + Ruben Kluivert,4,5,1.2,41.02
Afonso Moreira + Corentin Tolisso + Moussa Niakhate + Ruben Kluivert,4,5,1.2,41.02
Afonso Moreira + Moussa Niakhate + Ruben Kluivert + Tyler Morton,4,5,1.2,41.02
Abner + Adam Karabec + Ainsley Maitland-Niles + Ruben Kluivert,4,5,1.2,40.24
Abner + Adam Karabec + Ruben Kluivert + Tanner Tessmann,4,5,1.2,40.24
Abner + Ainsley Maitland-Niles + Clinton Mata + Ruben Kluivert,4,5,1.2,40.24
Abner + Ainsley Maitland-Niles + Corentin Tolisso + Ruben Kluivert,4,5,1.2,40.24
Abner + Ainsley Maitland-Niles + Pavel Šulc + Ruben Kluivert,4,5,1.2,40.24
Abner + Ainsley Maitland-Niles + Ruben Kluivert + Tanner Tessmann,4,5,1.2,40.24
Abner + Ainsley Maitland-Niles + Ruben Kluivert + Tyler Morton,4,5,1.2,40.24
Abner + Clinton Mata + Ruben Kluivert + Tanner Tessmann,4,5,1.2,40.24
Abner + Corentin Tolisso + Ruben Kluivert + Tanner Tessmann,4,5,1.2,40.24
Abner + Pavel Šulc + Ruben Kluivert + Tanner Tessmann,4,5,1.2,40.24
Abner + Ruben Kluivert + Tanner Tessmann + Tyler Morton,4,5,1.2,40.24
Adam Karabec + Ainsley Maitland-Niles + Pavel Šulc + Ruben Kluivert,4,5,1.2,40.24
Adam Karabec + Pavel Šulc + Ruben Kluivert + Tanner Tessmann,4,5,1.2,40.24
Ainsley Maitland-Niles + Clinton Mata + Pavel Šulc + Ruben Kluivert,4,5,1.2,40.24
Ainsley Maitland-Niles + Corentin Tolisso + Pavel Šulc + Ruben Kluivert,4,5,1.2,40.24
Ainsley Maitland-Niles + Pavel Šulc + Ruben Kluivert + Tanner Tessmann,4,5,1.2,40.24
Ainsley Maitland-Niles + Pavel Šulc + Ruben Kluivert + Tyler Morton,4,5,1.2,40.24
Clinton Mata + Pavel Šulc + Ruben Kluivert + Tanner Tessmann,4,5,1.2,40.24
Corentin Tolisso + Pavel Šulc + Ruben Kluivert + Tanner Tessmann,4,5,1.2,40.24
Pavel Šulc + Ruben Kluivert + Tanner Tessmann + Tyler Morton,4,5,1.2,40.24
Adam Karabec + Afonso Moreira + Ainsley Maitland-Niles + Ruben Kluivert,4,5,1.2,40.18
Adam Karabec + Afonso Moreira + Nicolás Tagliafico + Ruben Kluivert,4,5,1.2,40.18
Adam Karabec + Afonso Moreira + Ruben Kluivert + Tanner Tessmann,4,5,1.2,40.18
Adam Karabec + Ainsley Maitland-Niles + Nicolás Tagliafico + Ruben Kluivert,4,5,1.2,40.18
Adam Karabec + Clinton Mata + Nicolás Tagliafico + Ruben Kluivert,4,5,1.2,40.18
Adam Karabec + Corentin Tolisso + Nicolás Tagliafico + Ruben Kluivert,4,5,1.2,40.18
Adam Karabec + Nicolás Tagliafico + Ruben Kluivert + Tanner Tessmann,4,5,1.2,40.18
Adam Karabec + Nicolás Tagliafico + Ruben Kluivert + Tyler Morton,4,5,1.2,40.18
Afonso Moreira + Ainsley Maitland-Niles + Clinton Mata + Ruben Kluivert,4,5,1.2,40.18
Afonso Moreira + Ainsley Maitland-Niles + Corentin Tolisso + Ruben Kluivert,4,5,1.2,40.18
Afonso Moreira + Ainsley Maitland-Niles + Nicolás Tagliafico + Ruben Kluivert,4,5,1.2,40.18
Afonso Moreira + Ainsley Maitland-Niles + Ruben Kluivert + Tanner Tessmann,4,5,1.2,40.18
Afonso Moreira + Ainsley Maitland-Niles + Ruben Kluivert + Tyler Morton,4,5,1.2,40.18
Afonso Moreira + Clinton Mata + Nicolás Tagliafico + Ruben Kluivert,4,5,1.2,40.18
Afonso Moreira + Clinton Mata + Ruben Kluivert + Tanner Tessmann,4,5,1.2,40.18
Afonso Moreira + Corentin Tolisso + Nicolás Tagliafico + Ruben Kluivert,4,5,1.2,40.18
Afonso Moreira + Corentin Tolisso + Ruben Kluivert + Tanner Tessmann,4,5,1.2,40.18
Afonso Moreira + Nicolás Tagliafico + Ruben Kluivert + Tanner Tessmann,4,5,1.2,40.18
Afonso Moreira + Nicolás Tagliafico + Ruben Kluivert + Tyler Morton,4,5,1.2,40.18
Afonso Moreira + Ruben Kluivert + Tanner Tessmann + Tyler Morton,4,5,1.2,40.18
Ainsley Maitland-Niles + Clinton Mata + Nicolás Tagliafico + Ruben Kluivert,4,5,1.2,40.18
Ainsley Maitland-Niles + Corentin Tolisso + Nicolás Tagliafico + Ruben Kluivert,4,5,1.2,40.18
Ainsley Maitland-Niles + Nicolás Tagliafico + Ruben Kluivert + Tanner Tessmann,4,5,1.2,40.18
Ainsley Maitland-Niles + Nicolás Tagliafico + Ruben Kluivert + Tyler Morton,4,5,1.2,40.18
Clinton Mata + Corentin Tolisso + Nicolás Tagliafico + Ruben Kluivert,4,5,1.2,40.18
Clinton Mata + Nicolás Tagliafico + Ruben Kluivert + Tanner Tessmann,4,5,1.2,40.18
Clinton Mata + Nicolás Tagliafico + Ruben Kluivert + Tyler Morton,4,5,1.2,40.18
Corentin Tolisso + Nicolás Tagliafico + Ruben Kluivert + Tanner Tessmann,4,5,1.2,40.18
Corentin Tolisso + Nicolás Tagliafico + Ruben Kluivert + Tyler Morton,4,5,1.2,40.18
Nicolás Tagliafico + Ruben Kluivert + Tanner Tessmann + Tyler Morton,4,5,1.2,40.18
Adam Karabec + Clinton Mata + Moussa Niakhate + Tyler Morton,4,11,1.18,43.68
Adam Karabec + Ainsley Maitland-Niles + Clinton Mata + Tyler Morton,4,11,1.18,43.3
Adam Karabec + Clinton Mata + Tanner Tessmann + Tyler Morton,4,11,1.18,43.3
Adam Karabec + Ainsley Maitland-Niles + Moussa Niakhate + Tyler Morton,4,11,1.18,43.08
Adam Karabec + Moussa Niakhate + Tanner Tessmann + Tyler Morton,4,11,1.18,43.08
Clinton Mata + Corentin Tolisso + Pavel Šulc + Rachid Ghezzal,4,6,1.17,44.46
Clinton Mata + Moussa Niakhate + Pavel Šulc + Rachid Ghezzal,4,6,1.17,44.46
Corentin Tolisso + Moussa Niakhate + Pavel Šulc + Rachid Ghezzal,4,6,1.17,44.46
Clinton Mata + Moussa Niakhate + Pavel Šulc + Tyler Morton,4,12,1.17,44.43
Afonso Moreira + Clinton Mata + Corentin Tolisso + Rachid Ghezzal,4,6,1.17,44.4
Afonso Moreira + Clinton Mata + Dominik Greif + Rachid Ghezzal,4,6,1.17,44.4
Afonso Moreira + Clinton Mata + Moussa Niakhate + Rachid Ghezzal,4,6,1.17,44.4
Afonso Moreira + Corentin Tolisso + Dominik Greif + Rachid Ghezzal,4,6,1.17,44.4
Afonso Moreira + Corentin Tolisso + Moussa Niakhate + Rachid Ghezzal,4,6,1.17,44.4
Afonso Moreira + Dominik Greif + Moussa Niakhate + Rachid Ghezzal,4,6,1.17,44.4
Clinton Mata + Corentin Tolisso + Dominik Greif + Rachid Ghezzal,4,6,1.17,44.4
Clinton Mata + Dominik Greif + Moussa Niakhate + Rachid Ghezzal,4,6,1.17,44.4
Corentin Tolisso + Dominik Greif + Moussa Niakhate + Rachid Ghezzal,4,6,1.17,44.4
Adam Karabec + Ainsley Maitland-Niles + Clinton Mata + Moussa Niakhate,4,12,1.17,44.08
Adam Karabec + Clinton Mata + Moussa Niakhate + Tanner Tessmann,4,12,1.17,44.08
Ainsley Maitland-Niles + Clinton Mata + Pavel Šulc + Tyler Morton,4,12,1.17,44.08
Afonso Moreira + Ainsley Maitland-Niles + Clinton Mata + Nicolás Tagliafico,4,12,1.17,44.0
Afonso Moreira + Clinton Mata + Corentin Tolisso + Nicolás Tagliafico,4,12,1.17,44.0
Ainsley Maitland-Niles + Clinton Mata + Corentin Tolisso + Nicolás Tagliafico,4,12,1.17,44.0
Afonso Moreira + Clinton Mata + Corentin Tolisso + Tyler Morton,4,12,1.17,43.93
Ainsley Maitland-Niles + Clinton Mata + Tanner Tessmann + Tyler Morton,4,12,1.17,43.88
Ainsley Maitland-Niles + Moussa Niakhate + Pavel Šulc + Tyler Morton,4,12,1.17,43.88
Clinton Mata + Corentin Tolisso + Tanner Tessmann + Tyler Morton,4,12,1.17,43.88
Afonso Moreira + Ainsley Maitland-Niles + Moussa Niakhate + Nicolás Tagliafico,4,12,1.17,43.8
Afonso Moreira + Corentin Tolisso + Moussa Niakhate + Nicolás Tagliafico,4,12,1.17,43.8
Ainsley Maitland-Niles + Corentin Tolisso + Moussa Niakhate + Nicolás Tagliafico,4,12,1.17,43.8
Afonso Moreira + Corentin Tolisso + Moussa Niakhate + Tyler Morton,4,12,1.17,43.73
Ainsley Maitland-Niles + Moussa Niakhate + Tanner Tessmann + Tyler Morton,4,12,1.17,43.68
Corentin Tolisso + Moussa Niakhate + Tanner Tessmann + Tyler Morton,4,12,1.17,43.68
Afonso Moreira + Ainsley Maitland-Niles + Corentin Tolisso + Tyler Morton,4,12,1.17,43.38
Afonso Moreira + Ainsley Maitland-Niles + Nicolás Tagliafico + Tyler Morton,4,12,1.17,43.38
Afonso Moreira + Corentin Tolisso + Nicolás Tagliafico + Tyler Morton,4,12,1.17,43.38
Ainsley Maitland-Niles + Corentin Tolisso + Nicolás Tagliafico + Tyler Morton,4,12,1.17,43.38
Adam Karabec + Clinton Mata + Martin Satriano + Nicolás Tagliafico,4,6,1.17,42.36
Adam Karabec + Clinton Mata + Martin Satriano + Tyler Morton,4,6,1.17,42.2
Adam Karabec + Martin Satriano + Moussa Niakhate + Nicolás Tagliafico,4,6,1.17,41.96
Abner + Afonso Moreira + Dominik Greif + Tyler Morton,4,6,1.17,41.9
Abner + Afonso Moreira + Martin Satriano + Tyler Morton,4,6,1.17,41.9
Abner + Corentin Tolisso + Dominik Greif + Tyler Morton,4,6,1.17,41.9
Abner + Corentin Tolisso + Martin Satriano + Tyler Morton,4,6,1.17,41.9
Abner + Dominik Greif + Martin Satriano + Tyler Morton,4,6,1.17,41.9
Abner + Dominik Greif + Pavel Šulc + Tyler Morton,4,6,1.17,41.9
Abner + Martin Satriano + Pavel Šulc + Tyler Morton,4,6,1.17,41.9
Adam Karabec + Martin Satriano + Moussa Niakhate + Tyler Morton,4,6,1.17,41.8
Abner + Afonso Moreira + Clinton Mata + Nicolás Tagliafico,4,6,1.17,41.26
Abner + Ainsley Maitland-Niles + Clinton Mata + Nicolás Tagliafico,4,6,1.17,41.26
Abner + Clinton Mata + Corentin Tolisso + Nicolás Tagliafico,4,6,1.17,41.26
Abner + Clinton Mata + Nicolás Tagliafico + Pavel Šulc,4,6,1.17,41.26
Abner + Clinton Mata + Nicolás Tagliafico + Tyler Morton,4,6,1.17,41.26
Adam Karabec + Ainsley Maitland-Niles + Martin Satriano + Tyler Morton,4,6,1.17,41.1
Adam Karabec + Martin Satriano + Nicolás Tagliafico + Tyler Morton,4,6,1.17,41.1
Adam Karabec + Martin Satriano + Tanner Tessmann + Tyler Morton,4,6,1.17,41.1
Abner + Afonso Moreira + Moussa Niakhate + Nicolás Tagliafico,4,6,1.17,40.85
Abner + Ainsley Maitland-Niles + Moussa Niakhate + Nicolás Tagliafico,4,6,1.17,40.85
Abner + Corentin Tolisso + Moussa Niakhate + Nicolás Tagliafico,4,6,1.17,40.85
Abner + Moussa Niakhate + Nicolás Tagliafico + Pavel Šulc,4,6,1.17,40.85
Abner + Moussa Niakhate + Nicolás Tagliafico + Tyler Morton,4,6,1.17,40.85
Ainsley Maitland-Niles + Clinton Mata + Moussa Niakhate + Pavel Šulc,4,13,1.15,44.74
Afonso Moreira + Clinton Mata + Corentin Tolisso + Moussa Niakhate,4,13,1.15,44.6
Ainsley Maitland-Niles + Clinton Mata + Moussa Niakhate + Tanner Tessmann,4,13,1.15,44.55
Clinton Mata + Corentin Tolisso + Moussa Niakhate + Tanner Tessmann,4,13,1.15,44.55
Afonso Moreira + Ainsley Maitland-Niles + Clinton Mata + Corentin Tolisso,4,13,1.15,44.28
Afonso Moreira + Ainsley Maitland-Niles + Corentin Tolisso + Moussa Niakhate,4,13,1.15,44.09
Adam Karabec + Clinton Mata + Martin Satriano + Moussa Niakhate,4,7,1.14,43.69
Clinton Mata + Martin Satriano + Nicolás Tagliafico + Tanner Tessmann,4,7,1.14,43.48
Martin Satriano + Moussa Niakhate + Nicolás Tagliafico + Tanner Tessmann,4,7,1.14,43.14
Adam Karabec + Ainsley Maitland-Niles + Clinton Mata + Martin Satriano,4,7,1.14,43.09
Adam Karabec + Clinton Mata + Martin Satriano + Tanner Tessmann,4,7,1.14,43.09
Abner + Afonso Moreira + Clinton Mata + Moussa Niakhate,4,7,1.14,42.75
Adam Karabec + Ainsley Maitland-Niles + Martin Satriano + Moussa Niakhate,4,7,1.14,42.75
Adam Karabec + Martin Satriano + Moussa Niakhate + Tanner Tessmann,4,7,1.14,42.75
Abner + Afonso Moreira + Corentin Tolisso + Dominik Greif,4,7,1.14,42.71
Abner + Afonso Moreira + Corentin Tolisso + Martin Satriano,4,7,1.14,42.71
Abner + Afonso Moreira + Dominik Greif + Martin Satriano,4,7,1.14,42.71
Abner + Afonso Moreira + Dominik Greif + Pavel Šulc,4,7,1.14,42.71
Abner + Afonso Moreira + Martin Satriano + Pavel Šulc,4,7,1.14,42.71
Abner + Corentin Tolisso + Dominik Greif + Martin Satriano,4,7,1.14,42.71
Abner + Corentin Tolisso + Dominik Greif + Pavel Šulc,4,7,1.14,42.71
Abner + Corentin Tolisso + Martin Satriano + Pavel Šulc,4,7,1.14,42.71
Abner + Dominik Greif + Martin Satriano + Pavel Šulc,4,7,1.14,42.71
Abner + Clinton Mata + Moussa Niakhate + Tanner Tessmann,4,7,1.14,42.67
Afonso Moreira + Martin Satriano + Tanner Tessmann + Tyler Morton,4,7,1.14,42.41
Ainsley Maitland-Niles + Martin Satriano + Tanner Tessmann + Tyler Morton,4,7,1.14,42.41
Corentin Tolisso + Martin Satriano + Tanner Tessmann + Tyler Morton,4,7,1.14,42.41
Dominik Greif + Martin Satriano + Tanner Tessmann + Tyler Morton,4,7,1.14,42.41
Martin Satriano + Nicolás Tagliafico + Tanner Tessmann + Tyler Morton,4,7,1.14,42.41
Martin Satriano + Pavel Šulc + Tanner Tessmann + Tyler Morton,4,7,1.14,42.41
Abner + Afonso Moreira + Ainsley Maitland-Niles + Clinton Mata,4,7,1.14,42.15
Abner + Afonso Moreira + Ainsley Maitland-Niles + Moussa Niakhate,4,7,1.14,41.81
Afonso Moreira + Clinton Mata + Martin Satriano + Tanner Tessmann,4,8,1.12,43.99
Ainsley Maitland-Niles + Clinton Mata + Martin Satriano + Tanner Tessmann,4,8,1.12,43.99
Clinton Mata + Corentin Tolisso + Martin Satriano + Tanner Tessmann,4,8,1.12,43.99
Clinton Mata + Dominik Greif + Martin Satriano + Tanner Tessmann,4,8,1.12,43.99
Clinton Mata + Martin Satriano + Pavel Šulc + Tanner Tessmann,4,8,1.12,43.99
Afonso Moreira + Martin Satriano + Moussa Niakhate + Tanner Tessmann,4,8,1.12,43.69
Ainsley Maitland-Niles + Martin Satriano + Moussa Niakhate + Tanner Tessmann,4,8,1.12,43.69
Corentin Tolisso + Martin Satriano + Moussa Niakhate + Tanner Tessmann,4,8,1.12,43.69
Dominik Greif + Martin Satriano + Moussa Niakhate + Tanner Tessmann,4,8,1.12,43.69
Martin Satriano + Moussa Niakhate + Pavel Šulc + Tanner Tessmann,4,8,1.12,43.69
Adam Karabec + Ainsley Maitland-Niles + Malick Fofana + Tyler Morton,4,8,1.12,41.36
Adam Karabec + Clinton Mata + Malick Fofana + Tyler Morton,4,8,1.12,41.36
Adam Karabec + Corentin Tolisso + Malick Fofana + Tyler Morton,4,8,1.12,41.36
Adam Karabec + Malick Fofana + Moussa Niakhate + Tyler Morton,4,8,1.12,41.36
Adam Karabec + Malick Fofana + Pavel Šulc + Tyler Morton,4,8,1.12,41.36
