combo,size,matches,avg_points,avg_score_final
Ainsley Maitland-Niles + Clinton Mata + Dominik Greif + Ruben Kluivert + Tyler Morton,5,3,2.0,59.47
Clinton Mata + Corentin Tolisso + Dominik Greif + Martin Satriano + Nicolás Tagliafico,5,4,1.75,61.43
Clinton Mata + Corentin Tolisso + Martin Satriano + Moussa Niakhate + Nicolás Tagliafico,5,4,1.75,61.43
Clinton Mata + Dominik Greif + Martin Satriano + Moussa Niakhate + Nicolás Tagliafico,5,4,1.75,61.43
Clinton Mata + Corentin Tolisso + Martin Satriano + Moussa Niakhate + Tyler Morton,5,4,1.75,61.21
Clinton Mata + Dominik Greif + Martin Satriano + Moussa Niakhate + Tyler Morton,5,4,1.75,61.21
Corentin Tolisso + Dominik Greif + Martin Satriano + Nicolás Tagliafico + Tyler Morton,5,4,1.75,59.56
Corentin Tolisso + Martin Satriano + Moussa Niakhate + Nicolás Tagliafico + Tyler Morton,5,4,1.75,59.56
Dominik Greif + Martin Satriano + Moussa Niakhate + Nicolás Tagliafico + Tyler Morton,5,4,1.75,59.56
Clinton Mata + Corentin Tolisso + Martin Satriano + Pavel Šulc + Tyler Morton,5,4,1.75,58.81
Clinton Mata + Dominik Greif + Martin Satriano + Pavel Šulc + Tyler Morton,5,4,1.75,58.81
Abner + Clinton Mata + Corentin Tolisso + Dominik Greif + Martin Satriano,5,4,1.75,58.13
Abner + Clinton Mata + Corentin Tolisso + Martin Satriano + Pavel Šulc,5,4,1.75,58.13
Abner + Clinton Mata + Dominik Greif + Martin Satriano + Pavel Šulc,5,4,1.75,58.13
Adam Karabec + Ainsley Maitland-Niles + Clinton Mata + Corentin Tolisso + Martin Satriano,5,4,1.75,57.23
Adam Karabec + Ainsley Maitland-Niles + Clinton Mata + Dominik Greif + Martin Satriano,5,4,1.75,57.23
Adam Karabec + Ainsley Maitland-Niles + Corentin Tolisso + Dominik Greif + Martin Satriano,5,4,1.75,57.23
Adam Karabec + Clinton Mata + Corentin Tolisso + Dominik Greif + Martin Satriano,5,4,1.75,57.23
Abner + Adam Karabec + Ainsley Maitland-Niles + Clinton Mata + Tyler Morton,5,4,1.75,56.48
Abner + Adam Karabec + Ainsley Maitland-Niles + Corentin Tolisso + Tyler Morton,5,4,1.75,56.48
Abner + Adam Karabec + Clinton Mata + Corentin Tolisso + Tyler Morton,5,4,1.75,56.48
Afonso Moreira + Ainsley Maitland-Niles + Clinton Mata + Moussa Niakhate + Tyler Morton,5,3,1.67,61.12
Afonso Moreira + Ainsley Maitland-Niles + Dominik Greif + Moussa Niakhate + Tyler Morton,5,3,1.67,61.12
Clinton Mata + Dominik Greif + Moussa Niakhate + Nicolás Tagliafico + Tyler Morton,5,6,1.67,59.07
Ainsley Maitland-Niles + Clinton Mata + Corentin Tolisso + Martin Satriano + Pavel Šulc,5,3,1.67,58.32
Ainsley Maitland-Niles + Clinton Mata + Dominik Greif + Martin Satriano + Pavel Šulc,5,3,1.67,58.32
Ainsley Maitland-Niles + Corentin Tolisso + Dominik Greif + Martin Satriano + Pavel Šulc,5,3,1.67,58.32
Abner + Adam Karabec + Ainsley Maitland-Niles + Clinton Mata + Dominik Greif,5,3,1.67,56.32
Abner + Adam Karabec + Ainsley Maitland-Niles + Clinton Mata + Pavel Šulc,5,3,1.67,56.32
Abner + Adam Karabec + Ainsley Maitland-Niles + Corentin Tolisso + Dominik Greif,5,3,1.67,56.32
Abner + Adam Karabec + Ainsley Maitland-Niles + Corentin Tolisso + Pavel Šulc,5,3,1.67,56.32
Abner + Adam Karabec + Ainsley Maitland-Niles + Dominik Greif + Pavel Šulc,5,3,1.67,56.32
Abner + Adam Karabec + Clinton Mata + Corentin Tolisso + Dominik Greif,5,3,1.67,56.32
Abner + Adam Karabec + Clinton Mata + Corentin Tolisso + Pavel Šulc,5,3,1.67,56.32
Abner + Adam Karabec + Clinton Mata + Dominik Greif + Pavel Šulc,5,3,1.67,56.32
Abner + Adam Karabec + Corentin Tolisso + Dominik Greif + Pavel Šulc,5,3,1.67,56.32
Clinton Mata + Corentin Tolisso + Dominik Greif + Martin Satriano + Pavel Šulc,5,5,1.6,56.55
Ainsley Maitland-Niles + Clinton Mata + Corentin Tolisso + Dominik Greif + Martin Satriano,5,5,1.6,55.83
Abner + Adam Karabec + Ainsley Maitland-Niles + Clinton Mata + Corentin Tolisso,5,5,1.6,54.69
Afonso Moreira + Ainsley Maitland-Niles + Clinton Mata + Dominik Greif + Moussa Niakhate,5,4,1.5,57.72
Ainsley Maitland-Niles + Clinton Mata + Khalis Merah + Moussa Niakhate + Tyler Morton,5,4,1.5,53.6
Ainsley Maitland-Niles + Clinton Mata + Khalis Merah + Tanner Tessmann + Tyler Morton,5,4,1.5,53.6
Ainsley Maitland-Niles + Khalis Merah + Moussa Niakhate + Tanner Tessmann + Tyler Morton,5,4,1.5,53.6
Clinton Mata + Khalis Merah + Moussa Niakhate + Tanner Tessmann + Tyler Morton,5,4,1.5,53.6
Ainsley Maitland-Niles + Clinton Mata + Dominik Greif + Tanner Tessmann + Tyler Morton,5,4,1.5,53.22
Ainsley Maitland-Niles + Clinton Mata + Nicolás Tagliafico + Tanner Tessmann + Tyler Morton,5,4,1.5,53.22
Ainsley Maitland-Niles + Dominik Greif + Moussa Niakhate + Tanner Tessmann + Tyler Morton,5,4,1.5,53.22
Ainsley Maitland-Niles + Dominik Greif + Nicolás Tagliafico + Tanner Tessmann + Tyler Morton,5,4,1.5,53.22
Ainsley Maitland-Niles + Moussa Niakhate + Nicolás Tagliafico + Tanner Tessmann + Tyler Morton,5,4,1.5,53.22
Clinton Mata + Dominik Greif + Moussa Niakhate + Tanner Tessmann + Tyler Morton,5,4,1.5,53.22
Clinton Mata + Dominik Greif + Nicolás Tagliafico + Tanner Tessmann + Tyler Morton,5,4,1.5,53.22
Clinton Mata + Moussa Niakhate + Nicolás Tagliafico + Tanner Tessmann + Tyler Morton,5,4,1.5,53.22
Adam Karabec + Ainsley Maitland-Niles + Clinton Mata + Malick Fofana + Tyler Morton,5,6,1.5,50.95
Adam Karabec + Ainsley Maitland-Niles + Corentin Tolisso + Malick Fofana + Tyler Morton,5,6,1.5,50.95
Adam Karabec + Clinton Mata + Corentin Tolisso + Malick Fofana + Tyler Morton,5,6,1.5,50.95
Adam Karabec + Ainsley Maitland-Niles + Dominik Greif + Malick Fofana + Tyler Morton,5,4,1.5,50.3
Adam Karabec + Clinton Mata + Dominik Greif + Malick Fofana + Tyler Morton,5,4,1.5,50.3
Adam Karabec + Corentin Tolisso + Dominik Greif + Malick Fofana + Tyler Morton,5,4,1.5,50.3
Ainsley Maitland-Niles + Clinton Mata + Dominik Greif + Malick Fofana + Tyler Morton,5,4,1.5,50.3
Ainsley Maitland-Niles + Corentin Tolisso + Dominik Greif + Malick Fofana + Tyler Morton,5,4,1.5,50.3
Clinton Mata + Corentin Tolisso + Dominik Greif + Malick Fofana + Tyler Morton,5,4,1.5,50.3
Abner + Corentin Tolisso + Dominik Greif + Martin Satriano + Tyler Morton,5,4,1.5,48.72
Abner + Corentin Tolisso + Martin Satriano + Pavel Šulc + Tyler Morton,5,4,1.5,48.72
Abner + Dominik Greif + Martin Satriano + Pavel Šulc + Tyler Morton,5,4,1.5,48.72
Adam Karabec + Ainsley Maitland-Niles + Clinton Mata + Corentin Tolisso + Tyler Morton,5,7,1.43,49.99
Clinton Mata + Corentin Tolisso + Moussa Niakhate + Nicolás Tagliafico + Tyler Morton,5,5,1.4,53.11
Ainsley Maitland-Niles + Clinton Mata + Moussa Niakhate + Nicolás Tagliafico + Tyler Morton,5,5,1.4,52.63
Ainsley Maitland-Niles + Dominik Greif + Moussa Niakhate + Nicolás Tagliafico + Tyler Morton,5,5,1.4,52.63
Corentin Tolisso + Dominik Greif + Martin Satriano + Moussa Niakhate + Nicolás Tagliafico,5,5,1.4,51.13
Corentin Tolisso + Dominik Greif + Martin Satriano + Moussa Niakhate + Tyler Morton,5,5,1.4,50.95
Adam Karabec + Ainsley Maitland-Niles + Clinton Mata + Dominik Greif + Tyler Morton,5,5,1.4,49.09
Adam Karabec + Ainsley Maitland-Niles + Corentin Tolisso + Dominik Greif + Tyler Morton,5,5,1.4,49.09
Adam Karabec + Clinton Mata + Corentin Tolisso + Dominik Greif + Tyler Morton,5,5,1.4,49.09
Corentin Tolisso + Dominik Greif + Martin Satriano + Pavel Šulc + Tyler Morton,5,5,1.4,49.03
Abner + Corentin Tolisso + Dominik Greif + Martin Satriano + Pavel Šulc,5,5,1.4,48.49
Abner + Clinton Mata + Corentin Tolisso + Dominik Greif + Tyler Morton,5,5,1.4,48.31
Abner + Clinton Mata + Dominik Greif + Pavel Šulc + Tyler Morton,5,5,1.4,48.31
Clinton Mata + Martin Satriano + Moussa Niakhate + Pavel Šulc + Tyler Morton,5,3,1.33,52.68
Clinton Mata + Corentin Tolisso + Moussa Niakhate + Nicolás Tagliafico + Pavel Šulc,5,3,1.33,52.58
Clinton Mata + Dominik Greif + Moussa Niakhate + Nicolás Tagliafico + Pavel Šulc,5,3,1.33,52.58
Clinton Mata + Moussa Niakhate + Nicolás Tagliafico + Pavel Šulc + Tyler Morton,5,3,1.33,52.58
Abner + Clinton Mata + Corentin Tolisso + Martin Satriano + Moussa Niakhate,5,3,1.33,51.78
Abner + Clinton Mata + Dominik Greif + Martin Satriano + Moussa Niakhate,5,3,1.33,51.78
Abner + Clinton Mata + Martin Satriano + Moussa Niakhate + Pavel Šulc,5,3,1.33,51.78
Clinton Mata + Corentin Tolisso + Dominik Greif + Martin Satriano + Moussa Niakhate,5,6,1.33,51.63
Ainsley Maitland-Niles + Clinton Mata + Corentin Tolisso + Martin Satriano + Nicolás Tagliafico,5,3,1.33,51.48
Ainsley Maitland-Niles + Clinton Mata + Dominik Greif + Martin Satriano + Nicolás Tagliafico,5,3,1.33,51.48
Ainsley Maitland-Niles + Clinton Mata + Martin Satriano + Moussa Niakhate + Nicolás Tagliafico,5,3,1.33,51.48
Ainsley Maitland-Niles + Corentin Tolisso + Dominik Greif + Martin Satriano + Nicolás Tagliafico,5,3,1.33,51.48
Ainsley Maitland-Niles + Corentin Tolisso + Martin Satriano + Moussa Niakhate + Nicolás Tagliafico,5,3,1.33,51.48
Ainsley Maitland-Niles + Dominik Greif + Martin Satriano + Moussa Niakhate + Nicolás Tagliafico,5,3,1.33,51.48
Ainsley Maitland-Niles + Clinton Mata + Dominik Greif + Moussa Niakhate + Tyler Morton,5,6,1.33,51.23
Abner + Adam Karabec + Ainsley Maitland-Niles + Clinton Mata + Tanner Tessmann,5,3,1.33,50.68
Abner + Adam Karabec + Ainsley Maitland-Niles + Corentin Tolisso + Tanner Tessmann,5,3,1.33,50.68
Abner + Adam Karabec + Ainsley Maitland-Niles + Moussa Niakhate + Tanner Tessmann,5,3,1.33,50.68
Abner + Adam Karabec + Clinton Mata + Corentin Tolisso + Tanner Tessmann,5,3,1.33,50.68
Abner + Adam Karabec + Clinton Mata + Moussa Niakhate + Tanner Tessmann,5,3,1.33,50.68
Abner + Adam Karabec + Corentin Tolisso + Moussa Niakhate + Tanner Tessmann,5,3,1.33,50.68
Abner + Clinton Mata + Dominik Greif + Moussa Niakhate + Tyler Morton,5,3,1.33,50.68
Adam Karabec + Ainsley Maitland-Niles + Clinton Mata + Martin Satriano + Moussa Niakhate,5,3,1.33,50.58
Adam Karabec + Ainsley Maitland-Niles + Clinton Mata + Martin Satriano + Tanner Tessmann,5,3,1.33,50.58
Adam Karabec + Ainsley Maitland-Niles + Corentin Tolisso + Martin Satriano + Moussa Niakhate,5,3,1.33,50.58
Adam Karabec + Ainsley Maitland-Niles + Corentin Tolisso + Martin Satriano + Tanner Tessmann,5,3,1.33,50.58
Adam Karabec + Ainsley Maitland-Niles + Dominik Greif + Martin Satriano + Moussa Niakhate,5,3,1.33,50.58
Adam Karabec + Ainsley Maitland-Niles + Dominik Greif + Martin Satriano + Tanner Tessmann,5,3,1.33,50.58
Adam Karabec + Ainsley Maitland-Niles + Martin Satriano + Moussa Niakhate + Tanner Tessmann,5,3,1.33,50.58
Adam Karabec + Clinton Mata + Corentin Tolisso + Martin Satriano + Moussa Niakhate,5,3,1.33,50.58
Adam Karabec + Clinton Mata + Corentin Tolisso + Martin Satriano + Tanner Tessmann,5,3,1.33,50.58
Adam Karabec + Clinton Mata + Dominik Greif + Martin Satriano + Moussa Niakhate,5,3,1.33,50.58
Adam Karabec + Clinton Mata + Dominik Greif + Martin Satriano + Tanner Tessmann,5,3,1.33,50.58
Adam Karabec + Clinton Mata + Martin Satriano + Moussa Niakhate + Tanner Tessmann,5,3,1.33,50.58
Adam Karabec + Corentin Tolisso + Dominik Greif + Martin Satriano + Moussa Niakhate,5,3,1.33,50.58
Adam Karabec + Corentin Tolisso + Dominik Greif + Martin Satriano + Tanner Tessmann,5,3,1.33,50.58
Adam Karabec + Corentin Tolisso + Martin Satriano + Moussa Niakhate + Tanner Tessmann,5,3,1.33,50.58
Adam Karabec + Dominik Greif + Martin Satriano + Moussa Niakhate + Tanner Tessmann,5,3,1.33,50.58
Ainsley Maitland-Niles + Clinton Mata + Corentin Tolisso + Martin Satriano + Tanner Tessmann,5,3,1.33,50.58
Ainsley Maitland-Niles + Clinton Mata + Dominik Greif + Martin Satriano + Tanner Tessmann,5,3,1.33,50.58
Ainsley Maitland-Niles + Clinton Mata + Martin Satriano + Moussa Niakhate + Tanner Tessmann,5,3,1.33,50.58
Ainsley Maitland-Niles + Corentin Tolisso + Dominik Greif + Martin Satriano + Tanner Tessmann,5,3,1.33,50.58
Ainsley Maitland-Niles + Corentin Tolisso + Martin Satriano + Moussa Niakhate + Tanner Tessmann,5,3,1.33,50.58
Ainsley Maitland-Niles + Dominik Greif + Martin Satriano + Moussa Niakhate + Tanner Tessmann,5,3,1.33,50.58
Clinton Mata + Corentin Tolisso + Dominik Greif + Martin Satriano + Tanner Tessmann,5,3,1.33,50.58
Clinton Mata + Corentin Tolisso + Martin Satriano + Moussa Niakhate + Tanner Tessmann,5,3,1.33,50.58
Clinton Mata + Dominik Greif + Martin Satriano + Moussa Niakhate + Tanner Tessmann,5,3,1.33,50.58
Afonso Moreira + Ainsley Maitland-Niles + Clinton Mata + Dominik Greif + Nicolás Tagliafico,5,3,1.33,50.48
Afonso Moreira + Ainsley Maitland-Niles + Clinton Mata + Nicolás Tagliafico + Tyler Morton,5,3,1.33,50.48
Afonso Moreira + Ainsley Maitland-Niles + Dominik Greif + Nicolás Tagliafico + Tyler Morton,5,3,1.33,50.48
Afonso Moreira + Clinton Mata + Dominik Greif + Nicolás Tagliafico + Tyler Morton,5,3,1.33,50.48
Corentin Tolisso + Dominik Greif + Martin Satriano + Nicolás Tagliafico + Pavel Šulc,5,3,1.33,50.48
Corentin Tolisso + Martin Satriano + Moussa Niakhate + Nicolás Tagliafico + Pavel Šulc,5,3,1.33,50.48
Corentin Tolisso + Martin Satriano + Nicolás Tagliafico + Pavel Šulc + Tyler Morton,5,3,1.33,50.48
Dominik Greif + Martin Satriano + Moussa Niakhate + Nicolás Tagliafico + Pavel Šulc,5,3,1.33,50.48
Dominik Greif + Martin Satriano + Nicolás Tagliafico + Pavel Šulc + Tyler Morton,5,3,1.33,50.48
Martin Satriano + Moussa Niakhate + Nicolás Tagliafico + Pavel Šulc + Tyler Morton,5,3,1.33,50.48
Abner + Adam Karabec + Ainsley Maitland-Niles + Moussa Niakhate + Tyler Morton,5,3,1.33,49.58
Abner + Adam Karabec + Clinton Mata + Moussa Niakhate + Tyler Morton,5,3,1.33,49.58
Abner + Adam Karabec + Corentin Tolisso + Moussa Niakhate + Tyler Morton,5,3,1.33,49.58
Abner + Corentin Tolisso + Dominik Greif + Mathys De Carvalho + Moussa Niakhate,5,3,1.33,48.48
Abner + Corentin Tolisso + Dominik Greif + Mathys De Carvalho + Pavel Šulc,5,3,1.33,48.48
Abner + Corentin Tolisso + Dominik Greif + Mathys De Carvalho + Tyler Morton,5,3,1.33,48.48
Abner + Corentin Tolisso + Mathys De Carvalho + Moussa Niakhate + Pavel Šulc,5,3,1.33,48.48
Abner + Corentin Tolisso + Mathys De Carvalho + Moussa Niakhate + Tyler Morton,5,3,1.33,48.48
Abner + Corentin Tolisso + Mathys De Carvalho + Pavel Šulc + Tyler Morton,5,3,1.33,48.48
Abner + Dominik Greif + Mathys De Carvalho + Moussa Niakhate + Pavel Šulc,5,3,1.33,48.48
Abner + Dominik Greif + Mathys De Carvalho + Moussa Niakhate + Tyler Morton,5,3,1.33,48.48
Abner + Dominik Greif + Mathys De Carvalho + Pavel Šulc + Tyler Morton,5,3,1.33,48.48
Abner + Mathys De Carvalho + Moussa Niakhate + Pavel Šulc + Tyler Morton,5,3,1.33,48.48
Corentin Tolisso + Dominik Greif + Mathys De Carvalho + Moussa Niakhate + Pavel Šulc,5,3,1.33,48.48
Corentin Tolisso + Dominik Greif + Mathys De Carvalho + Moussa Niakhate + Tyler Morton,5,3,1.33,48.48
Corentin Tolisso + Dominik Greif + Mathys De Carvalho + Pavel Šulc + Tyler Morton,5,3,1.33,48.48
Corentin Tolisso + Mathys De Carvalho + Moussa Niakhate + Pavel Šulc + Tyler Morton,5,3,1.33,48.48
Dominik Greif + Mathys De Carvalho + Moussa Niakhate + Pavel Šulc + Tyler Morton,5,3,1.33,48.48
Abner + Clinton Mata + Corentin Tolisso + Dominik Greif + Pavel Šulc,5,6,1.33,48.18
Adam Karabec + Ainsley Maitland-Niles + Clinton Mata + Pavel Šulc + Tyler Morton,5,3,1.33,45.88
Adam Karabec + Ainsley Maitland-Niles + Corentin Tolisso + Pavel Šulc + Tyler Morton,5,3,1.33,45.88
Adam Karabec + Ainsley Maitland-Niles + Dominik Greif + Pavel Šulc + Tyler Morton,5,3,1.33,45.88
Adam Karabec + Clinton Mata + Corentin Tolisso + Pavel Šulc + Tyler Morton,5,3,1.33,45.88
Adam Karabec + Clinton Mata + Dominik Greif + Pavel Šulc + Tyler Morton,5,3,1.33,45.88
Adam Karabec + Corentin Tolisso + Dominik Greif + Pavel Šulc + Tyler Morton,5,3,1.33,45.88
Abner + Ainsley Maitland-Niles + Clinton Mata + Dominik Greif + Tyler Morton,5,3,1.33,44.58
Abner + Ainsley Maitland-Niles + Corentin Tolisso + Dominik Greif + Tyler Morton,5,3,1.33,44.58
Abner + Ainsley Maitland-Niles + Dominik Greif + Pavel Šulc + Tyler Morton,5,3,1.33,44.58
Adam Karabec + Ainsley Maitland-Niles + Clinton Mata + Corentin Tolisso + Malick Fofana,5,7,1.29,46.16
Clinton Mata + Corentin Tolisso + Martin Satriano + Moussa Niakhate + Pavel Šulc,5,4,1.25,51.39
Clinton Mata + Dominik Greif + Martin Satriano + Moussa Niakhate + Pavel Šulc,5,4,1.25,51.39
Ainsley Maitland-Niles + Clinton Mata + Corentin Tolisso + Martin Satriano + Moussa Niakhate,5,4,1.25,50.49
Ainsley Maitland-Niles + Clinton Mata + Dominik Greif + Martin Satriano + Moussa Niakhate,5,4,1.25,50.49
Ainsley Maitland-Niles + Corentin Tolisso + Dominik Greif + Martin Satriano + Moussa Niakhate,5,4,1.25,50.49
Afonso Moreira + Clinton Mata + Dominik Greif + Moussa Niakhate + Tyler Morton,5,4,1.25,49.96
Abner + Clinton Mata + Corentin Tolisso + Dominik Greif + Moussa Niakhate,5,4,1.25,49.89
Abner + Clinton Mata + Dominik Greif + Moussa Niakhate + Pavel Šulc,5,4,1.25,49.89
Abner + Adam Karabec + Ainsley Maitland-Niles + Clinton Mata + Moussa Niakhate,5,4,1.25,49.06
Abner + Adam Karabec + Ainsley Maitland-Niles + Corentin Tolisso + Moussa Niakhate,5,4,1.25,49.06
Abner + Adam Karabec + Clinton Mata + Corentin Tolisso + Moussa Niakhate,5,4,1.25,49.06
Afonso Moreira + Ainsley Maitland-Niles + Clinton Mata + Dominik Greif + Tyler Morton,5,4,1.25,48.92
Adam Karabec + Ainsley Maitland-Niles + Clinton Mata + Corentin Tolisso + Pavel Šulc,5,4,1.25,46.29
Adam Karabec + Ainsley Maitland-Niles + Clinton Mata + Dominik Greif + Pavel Šulc,5,4,1.25,46.29
Adam Karabec + Ainsley Maitland-Niles + Corentin Tolisso + Dominik Greif + Pavel Šulc,5,4,1.25,46.29
Adam Karabec + Clinton Mata + Corentin Tolisso + Dominik Greif + Pavel Šulc,5,4,1.25,46.29
Abner + Ainsley Maitland-Niles + Clinton Mata + Corentin Tolisso + Dominik Greif,5,4,1.25,45.32
Abner + Ainsley Maitland-Niles + Clinton Mata + Dominik Greif + Pavel Šulc,5,4,1.25,45.32
Abner + Ainsley Maitland-Niles + Corentin Tolisso + Dominik Greif + Pavel Šulc,5,4,1.25,45.32
Ainsley Maitland-Niles + Clinton Mata + Khalis Merah + Moussa Niakhate + Tanner Tessmann,5,5,1.2,46.36
Ainsley Maitland-Niles + Clinton Mata + Dominik Greif + Nicolás Tagliafico + Tanner Tessmann,5,5,1.2,46.06
Ainsley Maitland-Niles + Clinton Mata + Moussa Niakhate + Nicolás Tagliafico + Tanner Tessmann,5,5,1.2,46.06
Ainsley Maitland-Niles + Dominik Greif + Moussa Niakhate + Nicolás Tagliafico + Tanner Tessmann,5,5,1.2,46.06
Clinton Mata + Dominik Greif + Moussa Niakhate + Nicolás Tagliafico + Tanner Tessmann,5,5,1.2,46.06
Adam Karabec + Ainsley Maitland-Niles + Clinton Mata + Tanner Tessmann + Tyler Morton,5,5,1.2,45.7
Adam Karabec + Ainsley Maitland-Niles + Corentin Tolisso + Tanner Tessmann + Tyler Morton,5,5,1.2,45.7
Adam Karabec + Ainsley Maitland-Niles + Malick Fofana + Moussa Niakhate + Tyler Morton,5,5,1.2,45.7
Adam Karabec + Ainsley Maitland-Niles + Malick Fofana + Tanner Tessmann + Tyler Morton,5,5,1.2,45.7
Adam Karabec + Ainsley Maitland-Niles + Moussa Niakhate + Tanner Tessmann + Tyler Morton,5,5,1.2,45.7
Adam Karabec + Clinton Mata + Corentin Tolisso + Tanner Tessmann + Tyler Morton,5,5,1.2,45.7
Adam Karabec + Clinton Mata + Malick Fofana + Moussa Niakhate + Tyler Morton,5,5,1.2,45.7
Adam Karabec + Clinton Mata + Malick Fofana + Tanner Tessmann + Tyler Morton,5,5,1.2,45.7
Adam Karabec + Clinton Mata + Moussa Niakhate + Tanner Tessmann + Tyler Morton,5,5,1.2,45.7
Adam Karabec + Corentin Tolisso + Malick Fofana + Moussa Niakhate + Tyler Morton,5,5,1.2,45.7
Adam Karabec + Corentin Tolisso + Malick Fofana + Tanner Tessmann + Tyler Morton,5,5,1.2,45.7
Adam Karabec + Corentin Tolisso + Moussa Niakhate + Tanner Tessmann + Tyler Morton,5,5,1.2,45.7
Adam Karabec + Malick Fofana + Moussa Niakhate + Tanner Tessmann + Tyler Morton,5,5,1.2,45.7
Dominik Greif + Moussa Niakhate + Nicolás Tagliafico + Tanner Tessmann + Tyler Morton,5,5,1.2,44.56
Adam Karabec + Ainsley Maitland-Niles + Clinton Mata + Dominik Greif + Malick Fofana,5,5,1.2,43.72
Adam Karabec + Ainsley Maitland-Niles + Corentin Tolisso + Dominik Greif + Malick Fofana,5,5,1.2,43.72
Adam Karabec + Clinton Mata + Corentin Tolisso + Dominik Greif + Malick Fofana,5,5,1.2,43.72
Ainsley Maitland-Niles + Clinton Mata + Corentin Tolisso + Dominik Greif + Malick Fofana,5,5,1.2,43.72
Abner + Ainsley Maitland-Niles + Clinton Mata + Corentin Tolisso + Malick Fofana,5,5,1.2,41.38
Abner + Ainsley Maitland-Niles + Clinton Mata + Malick Fofana + Tyler Morton,5,5,1.2,41.38
Abner + Ainsley Maitland-Niles + Corentin Tolisso + Malick Fofana + Tyler Morton,5,5,1.2,41.38
Abner + Clinton Mata + Corentin Tolisso + Malick Fofana + Tyler Morton,5,5,1.2,41.38
Clinton Mata + Corentin Tolisso + Dominik Greif + Moussa Niakhate + Nicolás Tagliafico,5,6,1.17,47.16
Ainsley Maitland-Niles + Clinton Mata + Dominik Greif + Moussa Niakhate + Nicolás Tagliafico,5,6,1.17,46.76
Ainsley Maitland-Niles + Clinton Mata + Dominik Greif + Moussa Niakhate + Tanner Tessmann,5,6,1.17,46.31
Clinton Mata + Corentin Tolisso + Dominik Greif + Nicolás Tagliafico + Tyler Morton,5,6,1.17,46.3
Ainsley Maitland-Niles + Clinton Mata + Dominik Greif + Nicolás Tagliafico + Tyler Morton,5,6,1.17,45.9
Corentin Tolisso + Dominik Greif + Moussa Niakhate + Nicolás Tagliafico + Tyler Morton,5,6,1.17,45.9
Adam Karabec + Ainsley Maitland-Niles + Clinton Mata + Moussa Niakhate + Tyler Morton,5,6,1.17,45.46
Adam Karabec + Ainsley Maitland-Niles + Corentin Tolisso + Moussa Niakhate + Tyler Morton,5,6,1.17,45.46
Adam Karabec + Clinton Mata + Corentin Tolisso + Moussa Niakhate + Tyler Morton,5,6,1.17,45.46
